Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P033850,0.15,0.12,0.0,0.15,114.0,0.0,BA2014QEYTFB -> BA2400TFBCJM,BA2014 -> BA2400,F16C0Y165 -> F0C0Y76,BA2400TFBCJM,6.75
P033853,0.05,0.03,0.0,0.05,141.0,0.0,BA2014QEYTFB -> BA2400TFBCJM,BA2014 -> BA2400,F16C0Y165 -> F0C0Y76,BA2400TFBCJM,6.75
P033855,0.55,0.25,0.0,0.55,95.0,0.0,BA2014QEYTFB -> BA2400TFBCJM,BA2014 -> BA2400,F16C0Y165 -> F0C0Y76,BA2400TFBCJM,6.75
P033856,0.1,0.12,0.0,0.1,123.0,0.0,BA2014QEYTFB -> BA2400TFBCJM,BA2014 -> BA2400,F16C0Y165 -> F0C0Y76,BA2400TFBCJM,6.75
P033892,0.2,0.19,0.0,0.2,97.0,0.0,BA2400TFBCJM -> BA2172QEYTFB,BA2400 -> BA2172,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033894,0.25,0.12,0.0,0.25,114.0,0.0,BA2400TFBCJM -> BA2172QEYTFB,BA2400 -> BA2172,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033899,0.2,0.25,0.0,0.2,95.0,0.0,BA2400TFBCJM -> BA2172QEYTFB,BA2400 -> BA2172,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033900,0.0,0.12,0.0,0.0,123.0,0.0,BA2400TFBCJM -> BA2172QEYTFB,BA2400 -> BA2172,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033903,0.15,0.12,0.0,0.15,97.0,0.0,BA2400TFBCJM -> BA2246QEYTFB,BA2400 -> BA2246,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033905,0.1,0.12,0.0,0.1,114.0,0.0,BA2400TFBCJM -> BA2246QEYTFB,BA2400 -> BA2246,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033910,0.2,0.25,0.0,0.2,95.0,0.0,BA2400TFBCJM -> BA2246QEYTFB,BA2400 -> BA2246,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033911,0.0,0.05,0.0,0.0,123.0,0.0,BA2400TFBCJM -> BA2246QEYTFB,BA2400 -> BA2246,F0C0Y76 -> F16C0Y165,BA2400TFBCJM,6.75
P033913,0.0,0.01,0.0,0.0,178.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033915,0.0,0.01,0.0,0.0,154.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033916,0.0,0.05,0.0,0.0,91.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033917,0.0,0.03,0.0,0.0,127.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033919,0.0,0.01,0.0,0.0,50.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033920,0.0,0.01,0.0,0.0,257.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033922,0.0,0.04,0.0,0.0,111.0,0.0,BA2488TFBCMJ -> BA2014QEYTFB,BA2488 -> BA2014,F16C0Y165 -> F16C0Y165,BA2014QEYTFB,2.38
P033925,0.0,0.05,0.0,0.0,114.0,0.0,BA2488TFBCMJ -> BA2018QEYTFB,BA2488 -> BA2018,F16C0Y165 -> F16C0Y165,BA2018QEYTFB,1.9025
P033927,0.0,0.05,0.0,0.0,91.0,0.0,BA2488TFBCMJ -> BA2018QEYTFB,BA2488 -> BA2018,F16C0Y165 -> F16C0Y165,BA2018QEYTFB,1.9025
P033928,0.0,0.01,0.0,0.0,127.0,0.0,BA2488TFBCMJ -> BA2018QEYTFB,BA2488 -> BA2018,F16C0Y165 -> F16C0Y165,BA2018QEYTFB,1.9025
P033929,0.0,0.01,0.0,0.0,163.0,0.0,BA2488TFBCMJ -> BA2018QEYTFB,BA2488 -> BA2018,F16C0Y165 -> F16C0Y165,BA2018QEYTFB,1.9025
P033930,0.0,0.01,0.0,0.0,50.0,0.0,BA2488TFBCMJ -> BA2018QEYTFB,BA2488 -> BA2018,F16C0Y165 -> F16C0Y165,BA2018QEYTFB,1.9025
P033933,0.0,0.01,0.0,0.0,111.0,0.0,BA2488TFBCMJ -> BA2018QEYTFB,BA2488 -> BA2018,F16C0Y165 -> F16C0Y165,BA2018QEYTFB,1.9025
P033971,0.1,0.05,0.0,0.1,91.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P033972,0.0,0.05,0.0,0.0,127.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P033973,0.0,0.01,0.0,0.0,163.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P033974,0.0,0.01,0.0,0.0,50.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P033975,0.0,0.01,0.0,0.0,257.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P033976,0.0,0.05,0.0,0.0,66.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P033977,0.0,0.05,0.0,0.0,111.0,0.0,BA2092QEYTFB -> BA2484TFBCMJ,super_BA2092 -> BA2484,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P034014,0.0,0.01,0.0,0.0,154.0,0.0,BA2486TFBCMJ -> BA2172QEYTFB,BA2486 -> BA2172,F0C0Y76 -> F16C0Y165,BA2172QEYTFB,1.675
P034015,0.0,0.05,0.0,0.0,91.0,0.0,BA2486TFBCMJ -> BA2172QEYTFB,BA2486 -> BA2172,F0C0Y76 -> F16C0Y165,BA2172QEYTFB,1.675
P034018,0.0,0.01,0.0,0.0,50.0,0.0,BA2486TFBCMJ -> BA2172QEYTFB,BA2486 -> BA2172,F0C0Y76 -> F16C0Y165,BA2172QEYTFB,1.675
P034020,0.0,0.05,0.0,0.0,66.0,0.0,BA2486TFBCMJ -> BA2172QEYTFB,BA2486 -> BA2172,F0C0Y76 -> F16C0Y165,BA2172QEYTFB,1.675
P034031,0.0,0.01,0.0,0.0,66.0,0.0,BA2494TFBCMJ -> BA2174QEYTFB,BA2494 -> BA2174,F0C0Y76 -> F12C12Y48,BA2494TFBCMJ,2.5
P034068,1.95,1.94,0.0,1.95,72.0,0.0,BA2390TFBCPJ -> BA2092QEYTFB,BA2390 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P034070,2.15,1.94,0.0,2.15,85.0,0.0,BA2390TFBCPJ -> BA2092QEYTFB,BA2390 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P034075,1.9,2.07,0.0,1.9,60.0,0.0,BA2390TFBCPJ -> BA2092QEYTFB,BA2390 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P034076,1.75,1.94,0.0,1.75,89.0,0.0,BA2390TFBCPJ -> BA2092QEYTFB,BA2390 -> super_BA2092,F16C0Y165 -> F0C0Y76,BA2092QEYTFB,5.1725
P034178,1.0,1.35,0.0,1.0,158.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034180,1.15,0.98,0.0,1.15,181.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034181,0.05,0.06,0.0,0.05,247.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034183,0.1,0.02,0.0,0.1,164.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034184,0.0,0.02,0.0,0.0,461.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034185,1.3,1.35,0.0,1.3,135.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034186,0.45,0.58,0.0,0.45,214.0,0.0,AA0012TFBCPT -> BA2092QEYTFB,AA0012 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0012TFBCPT,9.57
P034251,2.15,1.93,0.0,2.15,85.0,0.0,AA0520TFBCVS -> BA2068QEYTFB,AA0520 -> BA2068,F0C0Y76 -> F0C0Y76,AA0520TFBCVS,4.92
P034318,0.35,0.27,0.0,0.35,195.0,0.0,AA0002TFBEDB -> BA2018QEYTFB,AA0002 -> BA2018,F16C0Y165 -> F16C0Y165,AA0002TFBEDB,10.5775
P034324,3.7,3.49,0.0,3.7,236.0,0.0,AA0004TFBEDB -> BA2092QEYTFB,AA0004 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0004TFBEDB,13.095
P034330,0.75,0.97,0.0,0.75,273.0,0.0,AA0004TFBEDB -> BA2092QEYTFB,AA0004 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0004TFBEDB,13.095
P034332,2.8,2.85,0.0,2.8,114.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034333,0.0,0.02,0.0,0.0,219.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034334,1.05,0.72,0.0,1.05,115.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034336,0.0,0.02,0.0,0.0,266.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034337,1.45,1.4,0.0,1.45,78.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034339,0.0,0.05,0.0,0.0,100.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034340,0.05,0.02,0.0,0.05,144.0,0.0,AA0672TFBEFO -> BA2014QEYTFB,AA0672 -> BA2014,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034345,0.35,0.33,0.0,0.35,115.0,0.0,AA0672TFBEFO -> BA2044QEYTFB,AA0672 -> BA2044,F16C0Y165 -> F0C0Y76,AA0672TFBEFO,5.865
P034397,0.0,0.02,0.0,0.0,288.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034398,0.0,0.02,0.0,0.0,114.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034400,0.45,0.37,0.0,0.45,115.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034401,0.0,0.02,0.0,0.0,153.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034402,0.0,0.02,0.0,0.0,266.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034403,0.0,0.02,0.0,0.0,78.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034404,0.0,0.02,0.0,0.0,600.55,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034405,0.0,0.05,0.0,0.0,100.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034406,0.0,0.02,0.0,0.0,144.0,0.0,AA0672TFBEFO -> BA2172QEYTFB,AA0672 -> BA2172,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,5.865
P034409,1.25,1.04,0.0,1.25,156.0,0.0,AA0660TFBEGX -> BA2014QEYTFB,AA0660 -> BA2014,F16C0Y165 -> F16C0Y165,AA0660TFBEGX,6.905
P034497,0.0,0.04,0.0,0.0,218.0,0.0,AA0008TFBFXS -> BA2092QEYTFB,AA0008 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0008TFBFXS,8.0
P034499,0.0,0.04,0.0,0.0,199.0,0.0,AA0008TFBFXS -> BA2092QEYTFB,AA0008 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0008TFBFXS,8.0
P034504,0.0,0.04,0.0,0.0,177.0,0.0,AA0008TFBFXS -> BA2092QEYTFB,AA0008 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0008TFBFXS,8.0
P034505,0.1,0.04,0.0,0.1,198.0,0.0,AA0008TFBFXS -> BA2092QEYTFB,AA0008 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0008TFBFXS,8.0
P034506,1.1,1.08,0.0,1.1,249.0,0.0,AA0008TFBFXS -> BA2092QEYTFB,AA0008 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0008TFBFXS,8.0
P034515,0.0,0.04,0.0,0.0,177.0,0.0,AA0008TFBFXS -> BA2246QEYTFB,AA0008 -> BA2246,F16C0Y165 -> F16C0Y165,AA0008TFBFXS,8.0
P034519,0.0,0.01,0.0,0.0,306.0,0.0,AA0189BODGBJ -> AA0097TFBBOD -> BA2014QEYTFB,AA0189 -> AA0097 -> BA2014,F0C0Y76 -> F16C0Y165 -> F16C0Y165,AA0097TFBBOD,8.795
P034526,0.0,0.01,0.0,0.0,270.0,0.0,AA0189BODGBJ -> AA0097TFBBOD -> BA2014QEYTFB,AA0189 -> AA0097 -> BA2014,F0C0Y76 -> F16C0Y165 -> F16C0Y165,AA0097TFBBOD,8.795
P034530,0.0,0.01,0.0,0.0,306.0,0.0,AA0051BODGBJ -> AA0099TFBBOD -> BA2014QEYTFB,super_AA0051 -> AA0099 -> BA2014,F12C12Y48 -> F16C0Y165 -> F16C0Y165,AA0099TFBBOD,8.8275
P034537,0.0,0.01,0.0,0.0,270.0,0.0,AA0051BODGBJ -> AA0099TFBBOD -> BA2014QEYTFB,super_AA0051 -> AA0099 -> BA2014,F12C12Y48 -> F16C0Y165 -> F16C0Y165,AA0099TFBBOD,8.8275
P034541,0.0,0.01,0.0,0.0,306.0,0.0,AA0123TFBGBJ -> BA2014QEYTFB,AA0123 -> BA2014,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034543,0.0,0.01,0.0,0.0,356.0,0.0,AA0123TFBGBJ -> BA2014QEYTFB,AA0123 -> BA2014,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034546,0.9,0.9,0.0,0.9,140.0,0.0,AA0123TFBGBJ -> BA2014QEYTFB,AA0123 -> BA2014,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034548,0.0,0.01,0.0,0.0,270.0,0.0,AA0123TFBGBJ -> BA2014QEYTFB,AA0123 -> BA2014,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034549,0.0,0.01,0.0,0.0,363.0,0.0,AA0123TFBGBJ -> BA2014QEYTFB,AA0123 -> BA2014,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034552,0.0,0.01,0.0,0.0,306.0,0.0,AA0123TFBGBJ -> BA2018QEYTFB,AA0123 -> BA2018,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034554,0.0,0.01,0.0,0.0,356.0,0.0,AA0123TFBGBJ -> BA2018QEYTFB,AA0123 -> BA2018,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034557,0.55,0.57,0.0,0.55,140.0,0.0,AA0123TFBGBJ -> BA2018QEYTFB,AA0123 -> BA2018,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034559,0.0,0.01,0.0,0.0,270.0,0.0,AA0123TFBGBJ -> BA2018QEYTFB,AA0123 -> BA2018,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034560,0.0,0.01,0.0,0.0,363.0,0.0,AA0123TFBGBJ -> BA2018QEYTFB,AA0123 -> BA2018,F16C0Y165 -> F16C0Y165,AA0123TFBGBJ,13.5775
P034570,0.0,0.01,0.0,0.0,270.0,0.0,AA0129TFBGBJ -> BA2026QEYTFB,AA0129 -> BA2026,F16C0Y165 -> F0C0Y76,AA0129TFBGBJ,9.3375
P034581,0.0,0.01,0.0,0.0,270.0,0.0,BA2046QEYTFB -> AA0129TFBGBJ,BA2046 -> AA0129,F0C0Y76 -> F16C0Y165,AA0129TFBGBJ,9.3375
P034607,0.0,0.01,0.0,0.0,306.0,0.0,AA0187BODGBJ -> AA0083TFBBOD -> BA2092QEYTFB,AA0187 -> AA0083 -> super_BA2092,F16C0Y165 -> F16C0Y165 -> F0C0Y76,AA0083TFBBOD,10.8925
P034609,0.0,0.01,0.0,0.0,356.0,0.0,AA0187BODGBJ -> AA0083TFBBOD -> BA2092QEYTFB,AA0187 -> AA0083 -> super_BA2092,F16C0Y165 -> F16C0Y165 -> F0C0Y76,AA0083TFBBOD,10.8925
P034614,0.0,0.01,0.0,0.0,270.0,0.0,AA0187BODGBJ -> AA0083TFBBOD -> BA2092QEYTFB,AA0187 -> AA0083 -> super_BA2092,F16C0Y165 -> F16C0Y165 -> F0C0Y76,AA0083TFBBOD,10.8925
P034618,0.0,0.01,0.0,0.0,306.0,0.0,AA0129TFBGBJ -> BA2132QEYTFB,AA0129 -> BA2132,F16C0Y165 -> F0C0Y76,AA0129TFBGBJ,9.3375
P034625,0.0,0.01,0.0,0.0,270.0,0.0,AA0129TFBGBJ -> BA2132QEYTFB,AA0129 -> BA2132,F16C0Y165 -> F0C0Y76,AA0129TFBGBJ,9.3375
P034634,0.15,0.23,0.0,0.15,140.0,0.0,AA0195BODGBJ -> AA0109TFBBOD -> BA2162QEYTFB,AA0195 -> AA0109 -> BA2162,F0C0Y72 -> F0C0Y76 -> F12C12Y48,AA0109TFBBOD,10.705
P034636,0.0,0.01,0.0,0.0,270.0,0.0,AA0195BODGBJ -> AA0109TFBBOD -> BA2162QEYTFB,AA0195 -> AA0109 -> BA2162,F0C0Y72 -> F0C0Y76 -> F12C12Y48,AA0109TFBBOD,10.705
P034651,0.0,0.01,0.0,0.0,306.0,0.0,AA0187BODGBJ -> AA0087TFBBOD -> BA2246QEYTFB,AA0187 -> AA0087 -> BA2246,F16C0Y165 -> F16C0Y165 -> F16C0Y165,AA0087TFBBOD,10.995
P034658,0.0,0.01,0.0,0.0,270.0,0.0,AA0187BODGBJ -> AA0087TFBBOD -> BA2246QEYTFB,AA0187 -> AA0087 -> BA2246,F16C0Y165 -> F16C0Y165 -> F16C0Y165,AA0087TFBBOD,10.995
P034684,1.35,0.97,0.0,1.35,129.0,0.0,BA2539TFBGBU -> BA2092QEYTFB,BA2539 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P034686,1.05,0.97,0.0,1.05,152.0,0.0,BA2539TFBGBU -> BA2092QEYTFB,BA2539 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P034687,0.7,0.76,0.0,0.7,176.0,0.0,BA2539TFBGBU -> BA2092QEYTFB,BA2539 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P034689,0.5,0.53,0.0,0.5,158.0,0.0,BA2539TFBGBU -> BA2092QEYTFB,BA2539 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P034691,0.95,0.97,0.0,0.95,110.0,0.0,BA2539TFBGBU -> BA2092QEYTFB,BA2539 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P034692,0.5,0.93,0.0,0.5,156.0,0.0,BA2539TFBGBU -> BA2092QEYTFB,BA2539 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2539TFBGBU,5.6825
P034695,0.15,0.15,0.0,0.15,136.0,0.0,BA2014QEYTFB -> BA2284TFBGDB,BA2014 -> BA2284,F16C0Y165 -> F0C0Y76,BA2284TFBGDB,4.3875
P034697,0.1,0.15,0.0,0.1,130.0,0.0,BA2014QEYTFB -> BA2284TFBGDB,BA2014 -> BA2284,F16C0Y165 -> F0C0Y76,BA2284TFBGDB,4.3875
P034698,0.0,0.15,0.0,0.0,149.0,0.0,BA2014QEYTFB -> BA2284TFBGDB,BA2014 -> BA2284,F16C0Y165 -> F0C0Y76,BA2284TFBGDB,4.3875
P034700,0.05,0.12,0.0,0.05,113.0,0.0,BA2014QEYTFB -> BA2284TFBGDB,BA2014 -> BA2284,F16C0Y165 -> F0C0Y76,BA2284TFBGDB,4.3875
P034702,0.1,0.15,0.0,0.1,125.0,0.0,BA2014QEYTFB -> BA2284TFBGDB,BA2014 -> BA2284,F16C0Y165 -> F0C0Y76,BA2284TFBGDB,4.3875
P034744,0.1,0.12,0.0,0.1,113.0,0.0,BA2284TFBGDB -> BA2172QEYTFB,BA2284 -> BA2172,F0C0Y76 -> F16C0Y165,BA2284TFBGDB,4.3875
P034746,0.15,0.15,0.0,0.15,125.0,0.0,BA2284TFBGDB -> BA2172QEYTFB,BA2284 -> BA2172,F0C0Y76 -> F16C0Y165,BA2284TFBGDB,4.3875
P034783,2.8,2.43,0.0,2.8,75.0,0.0,AA0690TFBHFH -> BA2092QEYTFB,AA0690 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P034785,2.35,2.43,0.0,2.35,85.0,0.0,AA0690TFBHFH -> BA2092QEYTFB,AA0690 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P034786,2.15,2.05,0.0,2.15,97.0,0.0,AA0690TFBHFH -> BA2092QEYTFB,AA0690 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P034790,2.55,2.66,0.0,2.55,56.0,0.0,AA0690TFBHFH -> BA2092QEYTFB,AA0690 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P034791,3.45,2.43,0.0,3.45,92.0,0.0,AA0690TFBHFH -> BA2092QEYTFB,AA0690 -> super_BA2092,F0C0Y76 -> F0C0Y76,BA2092QEYTFB,5.1725
P034893,0.0,0.03,0.0,0.0,137.0,0.0,BA2092QEYTFB -> BA2326TFBHUG,super_BA2092 -> super_BA2326,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P034900,0.0,0.03,0.0,0.0,118.0,0.0,BA2092QEYTFB -> BA2326TFBHUG,super_BA2092 -> super_BA2326,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P034901,0.0,0.03,0.0,0.0,154.74,0.0,BA2092QEYTFB -> BA2326TFBHUG,super_BA2092 -> super_BA2326,F0C0Y76 -> F12C12Y48,BA2092QEYTFB,5.1725
P034915,0.0,0.01,0.0,0.0,137.0,0.0,BA2172QEYTFB -> BA2326TFBHUG,BA2172 -> super_BA2326,F16C0Y165 -> F12C12Y48,BA2326TFBHUG,4.0525
P034922,0.1,0.03,0.0,0.1,118.0,0.0,BA2172QEYTFB -> BA2326TFBHUG,BA2172 -> super_BA2326,F16C0Y165 -> F12C12Y48,BA2326TFBHUG,4.0525
P034941,0.0,0.04,0.0,0.0,289.63,0.0,BA2092QEYTFB -> BA2326TFBIMO,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P034942,0.0,0.06,0.0,0.0,133.0,0.0,BA2092QEYTFB -> BA2326TFBIMO,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P034943,0.0,0.04,0.0,0.0,272.0,0.0,BA2092QEYTFB -> BA2326TFBIMO,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P034944,0.0,0.1,0.0,0.0,125.0,0.0,BA2092QEYTFB -> BA2326TFBIMO,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P034945,0.0,0.1,0.0,0.0,225.0,0.0,BA2092QEYTFB -> BA2326TFBIMO,super_BA2092,F0C0Y76,BA2092QEYTFB,5.1725
P034948,0.0,0.07,0.0,0.0,146.0,0.0,BA2172QEYTFB -> BA2326TFBIMO,BA2172,F16C0Y165,BA2172QEYTFB,1.675
P034954,0.0,0.04,0.0,0.0,272.0,0.0,BA2172QEYTFB -> BA2326TFBIMO,BA2172,F16C0Y165,BA2172QEYTFB,1.675
P034956,0.0,0.07,0.0,0.0,225.0,0.0,BA2172QEYTFB -> BA2326TFBIMO,BA2172,F16C0Y165,BA2172QEYTFB,1.675
P034959,0.0,0.07,0.0,0.0,146.0,0.0,BA2246QEYTFB -> BA2326TFBIMO,BA2246,F16C0Y165,BA2246QEYTFB,2.4375
P034961,0.0,0.04,0.0,0.0,124.0,0.0,BA2246QEYTFB -> BA2326TFBIMO,BA2246,F16C0Y165,BA2246QEYTFB,2.4375
P034962,0.0,0.04,0.0,0.0,176.0,0.0,BA2246QEYTFB -> BA2326TFBIMO,BA2246,F16C0Y165,BA2246QEYTFB,2.4375
P034963,0.0,0.04,0.0,0.0,289.63,0.0,BA2246QEYTFB -> BA2326TFBIMO,BA2246,F16C0Y165,BA2246QEYTFB,2.4375
P034964,0.0,0.04,0.0,0.0,133.0,0.0,BA2246QEYTFB -> BA2326TFBIMO,BA2246,F16C0Y165,BA2246QEYTFB,2.4375
P034965,0.0,0.04,0.0,0.0,272.0,0.0,BA2246QEYTFB -> BA2326TFBIMO,BA2246,F16C0Y165,BA2246QEYTFB,2.4375
P034981,0.2,0.2,0.0,0.2,148.0,0.0,AA0859TFBIOM -> BA2026QEYTFB,AA0859 -> BA2026,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,9.245
P034992,0.2,0.2,0.0,0.2,148.0,0.0,AA0859TFBIOM -> BA2044QEYTFB,AA0859 -> BA2044,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,9.245
P034994,0.05,0.04,0.0,0.05,176.0,0.0,AA0859TFBIOM -> BA2044QEYTFB,AA0859 -> BA2044,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,9.245
