Origin,Destination,Flight1,Flight2,Flight3,Class,Fare,sales_total,true_demand_gompertz,correction_factor,n_stops,duration_min,Host_share
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,K,256.0,0.9600000000000001,0.96,0.9999999999999999,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,L,281.0,0.51,0.51,1.0,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,M,338.0,0.31,0.31,1.0,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,Q,220.0,1.51,1.51,1.0,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,S,424.0,0.0,0.0,,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,T,345.0,0.0,0.0,,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,V,276.0,0.0,0.0,,1,-16077,0.9261255
PHH,HFH,AA0820PHHTFB,BA2138TFBHFH,.,Y,267.0,0.32,0.32,1.0,1,-16077,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,B,347.0,0.53,0.53,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,G,217.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,H,320.0,0.0,0.0,,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,K,256.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,L,281.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,M,338.0,1.12,1.12,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,Q,220.0,0.0,0.0,,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,S,424.0,0.0,0.0,,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,T,345.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,V,276.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,AA0698TFBHFH,.,Y,267.0,0.0,0.0,,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,B,347.0,0.0,0.0,,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,G,217.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,H,320.0,1.8299999999999998,1.8299999999999998,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,K,256.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,L,281.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,M,338.0,0.49,0.49,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,Q,220.0,1.4400000000000002,1.44,0.9999999999999999,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,S,424.0,0.9,0.9000000000000001,1.0000000000000002,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,T,345.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,V,276.0,0.04,0.04,1.0,1,-16047,0.9261255
PHH,HFH,AA0858PHHTFB,BA2138TFBHFH,.,Y,267.0,0.0,0.0,,1,-16047,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,B,347.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,G,217.0,0.04,0.04,1.0,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,H,320.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,K,256.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,L,281.0,1.51,1.5100000000000002,1.0000000000000002,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,M,338.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,Q,220.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,S,424.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,T,345.0,0.04,0.04,1.0,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,V,276.0,0.0,0.0,,2,-16057,0.9261255
PHH,HFH,AA0862PHHQEY,BA2478QEYTFB,AA0698TFBHFH,Y,267.0,0.0,0.0,,2,-16057,0.9261255
PHH,PBL,AA0850PHHPBL,.,.,B,346.0,0.93,0.93,1.0,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,G,153.0,5.64,5.639999999999998,0.9999999999999997,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,H,280.0,9.110000000000001,9.110000000000001,1.0,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,K,176.0,72.96000000000001,72.96000000000001,1.0,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,L,241.0,26.139999999999997,26.140000000000004,1.0000000000000002,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,M,319.0,0.5,0.5,1.0,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,Q,231.0,11.42,11.42,1.0,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,S,406.0,0.0,0.0,,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,T,189.0,3.5999999999999988,3.5999999999999996,1.0000000000000002,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,V,207.0,19.759999999999998,19.76,1.0000000000000002,0,-16079,0.521039326
PHH,PBL,AA0850PHHPBL,.,.,Y,327.0,3.5200000000000005,3.52,0.9999999999999999,0,-16079,0.521039326
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,B,319.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,G,180.0,0.04,0.04,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,H,270.0,0.32,0.32,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,K,184.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,L,227.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,M,287.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,Q,204.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,S,358.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,T,156.0,0.04,0.04,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,V,213.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTFB,BA2175TFBQEY,.,Y,269.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,B,319.0,0.9300000000000002,0.9300000000000002,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,G,180.0,0.04,0.04,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,H,270.0,4.890000000000001,4.890000000000001,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,K,184.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,L,227.0,6.529999999999998,6.529999999999999,1.0000000000000002,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,M,287.0,1.03,1.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,Q,204.0,4.299999999999999,4.3,1.0000000000000002,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,S,358.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,T,156.0,0.04,0.04,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,V,213.0,3.619999999999999,3.62,1.0000000000000002,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2618TNGQEY,.,Y,269.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,B,319.0,0.9800000000000002,0.9800000000000002,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,G,180.0,0.04,0.04,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,H,270.0,2.6299999999999994,2.6300000000000003,1.0000000000000004,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,K,184.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,L,227.0,2.119999999999999,2.12,1.0000000000000004,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,M,287.0,1.37,1.37,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,Q,204.0,0.03,0.03,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,S,358.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,T,156.0,0.04,0.04,1.0,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,V,213.0,2.9899999999999998,2.99,1.0000000000000002,1,-16077,0.757695454
PHH,QEY,AA0820PHHTNG,BA2632TNGQEY,.,Y,269.0,0.0,0.0,,1,-16077,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,B,319.0,1.28,1.28,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,G,180.0,0.24000000000000002,0.24000000000000002,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,H,270.0,5.1,5.100000000000001,1.0000000000000004,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,K,184.0,0.24000000000000002,0.24000000000000002,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,L,227.0,0.24000000000000002,0.24000000000000002,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,M,287.0,0.9600000000000001,0.9600000000000001,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,Q,204.0,7.739999999999999,7.740000000000001,1.0000000000000002,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,S,358.0,0.0,0.0,,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,T,156.0,0.24000000000000002,0.24000000000000002,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,V,213.0,0.24000000000000002,0.24000000000000002,1.0,1,-16047,0.757695454
PHH,QEY,AA0858PHHTFB,BA2135TFBQEY,.,Y,269.0,0.47,0.4700000000000001,1.0000000000000002,1,-16047,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,B,319.0,20.659999999999997,20.66,1.0000000000000002,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,G,180.0,0.3900000000000001,0.39000000000000007,0.9999999999999999,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,H,270.0,31.420000000000005,31.42,0.9999999999999999,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,K,184.0,4.519999999999998,4.52,1.0000000000000004,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,L,227.0,79.04,79.03999999999999,0.9999999999999998,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,M,287.0,13.529999999999996,13.53,1.0000000000000002,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,Q,204.0,17.910000000000007,17.91,0.9999999999999996,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,S,358.0,12.579999999999995,12.579999999999998,1.0000000000000002,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,T,156.0,0.3900000000000001,0.39000000000000007,0.9999999999999999,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,V,213.0,7.559999999999998,7.56,1.0000000000000002,0,-16057,0.757695454
PHH,QEY,AA0862PHHQEY,.,.,Y,269.0,10.46,10.46,1.0,0,-16057,0.757695454
PHH,TBO,AA0890PHHTBO,.,.,B,407.0,0.0,0.0,,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,G,186.0,9.229999999999999,9.229999999999997,0.9999999999999998,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,H,330.0,4.2,4.199999999999999,0.9999999999999998,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,K,178.0,82.12,82.12,1.0,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,L,283.0,39.050000000000004,39.05,0.9999999999999998,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,M,365.0,0.22,0.22010332426584772,1.0004696557538533,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,Q,266.0,9.01,9.01,1.0,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,S,433.0,0.37,0.3701737726414075,1.0004696557875878,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,T,162.0,17.210000000000004,17.210000000000004,1.0,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,V,215.0,31.7,31.7,1.0,0,-16061,0.747933858
PHH,TBO,AA0890PHHTBO,.,.,Y,344.0,3.13,3.131470098035295,1.000469679883481,0,-16061,0.747933858
PHH,TFB,AA0820PHHTFB,.,.,B,279.0,0.7700000000000001,0.77,0.9999999999999999,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,G,178.0,0.25,0.25,1.0,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,H,242.0,4.449999999999999,4.449999999999999,1.0,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,K,178.0,10.629999999999997,10.629999999999999,1.0000000000000002,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,L,214.0,9.939999999999998,9.94,1.0000000000000002,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,M,257.0,9.34,9.34,1.0,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,Q,160.0,0.69,0.6900000000000001,1.0000000000000002,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,S,320.0,0.35000000000000003,0.35,0.9999999999999999,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,T,171.0,0.25,0.25,1.0,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,V,207.0,9.369999999999997,9.370000000000001,1.0000000000000004,0,-16077,0.450115891
PHH,TFB,AA0820PHHTFB,.,.,Y,221.0,1.28,1.28,1.0,0,-16077,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,B,279.0,14.499999999999998,14.499999999999998,1.0,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,G,178.0,1.94,1.9400000000000004,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,H,242.0,35.78,35.779999999999994,0.9999999999999998,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,K,178.0,1.94,1.9400000000000004,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,L,214.0,52.72,52.720000000000006,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,M,257.0,46.550000000000004,46.55,0.9999999999999999,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,Q,160.0,89.83,89.83,1.0,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,S,320.0,7.89,7.890000000000001,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,T,171.0,1.94,1.9400000000000004,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,V,207.0,1.94,1.9400000000000004,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0858PHHTFB,.,.,Y,221.0,8.079999999999998,8.08,1.0000000000000002,0,-16047,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,B,279.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,G,178.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,H,242.0,0.05,0.05,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,K,178.0,0.32000000000000006,0.32000000000000006,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,L,214.0,2.45,2.4499999999999993,0.9999999999999997,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,M,257.0,2.49,2.49,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,Q,160.0,0.05,0.05,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,S,320.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,T,171.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,V,207.0,0.14,0.14,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2042QEYTFB,.,Y,221.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,B,279.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,G,178.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,H,242.0,0.05,0.05,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,K,178.0,0.32000000000000006,0.32000000000000006,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,L,214.0,2.059999999999999,2.06,1.0000000000000004,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,M,257.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,Q,160.0,0.05,0.05,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,S,320.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,T,171.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,V,207.0,0.14,0.14,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2174QEYTFB,.,Y,221.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,B,279.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,G,178.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,H,242.0,0.05,0.05,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,K,178.0,0.32000000000000006,0.32000000000000006,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,L,214.0,7.76,7.76,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,M,257.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,Q,160.0,1.2500000000000004,1.25,0.9999999999999997,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,S,320.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,T,171.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,V,207.0,0.14,0.14,1.0,1,-16057,0.450115891
PHH,TFB,AA0862PHHQEY,BA2478QEYTFB,.,Y,221.0,0.0,0.0,,1,-16057,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,B,279.0,8.39,8.389999999999999,0.9999999999999998,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,G,178.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,H,242.0,4.67,4.669999999999999,0.9999999999999998,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,K,178.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,L,214.0,100.37000000000003,100.37,0.9999999999999997,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,M,257.0,14.430000000000003,14.430000000000001,0.9999999999999999,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,Q,160.0,15.200000000000001,15.200000000000001,1.0,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,S,320.0,1.11,1.11,1.0,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,T,171.0,0.7100000000000002,0.7100000000000001,0.9999999999999999,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,V,207.0,4.6499999999999995,4.65,1.0000000000000002,0,-17487,0.450115891
PHH,TFB,AA0878PHHTFB,.,.,Y,221.0,13.069999999999999,13.07,1.0000000000000002,0,-17487,0.450115891
PHH,TKD,AA0812PHHTKD,.,.,B,376.0,0.0,0.0,,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,G,155.0,1.5400000000000005,1.5400000000000005,1.0,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,H,298.0,6.460000000000001,6.46,0.9999999999999999,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,K,183.0,92.70000000000003,92.70000000000002,0.9999999999999999,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,L,253.0,9.339999999999998,9.34,1.0000000000000002,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,M,347.0,0.0,0.0,,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,Q,251.0,3.04,3.04,1.0,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,S,418.0,0.32,0.3201502898392633,1.0004696557476978,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,T,291.0,3.9599999999999986,3.96,1.0000000000000004,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,V,217.0,38.38999999999999,38.39,1.0000000000000002,0,-16081,0.504035229
PHH,TKD,AA0812PHHTKD,.,.,Y,326.0,3.3200000000000003,3.3200000000000003,1.0,0,-16081,0.504035229
PHH,TNG,AA0820PHHTNG,.,.,B,344.0,1.57,1.57,1.0,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,G,238.0,0.58,0.5800000000000001,1.0000000000000002,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,H,288.0,6.879999999999998,6.88,1.0000000000000002,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,K,181.0,20.22,20.220000000000002,1.0000000000000002,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,L,256.0,18.97,18.97,1.0,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,M,303.0,10.71,10.71,1.0,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,Q,250.0,6.799999999999999,6.8,1.0000000000000002,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,S,404.0,0.33,0.33000000000000007,1.0000000000000002,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,T,178.0,1.5500000000000003,1.55,0.9999999999999999,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,V,214.0,12.19,12.19,1.0,0,-16077,0.736803195
PHH,TNG,AA0820PHHTNG,.,.,Y,356.0,3.15,3.15,1.0,0,-16077,0.736803195
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,B,346.0,0.0,0.0,,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,G,205.0,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,H,301.0,1.6500000000000001,1.6500000000000004,1.0000000000000002,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,K,214.0,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,L,263.0,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,M,336.0,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,Q,227.0,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,S,446.0,0.0,0.0,,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,T,235.737,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,V,269.0,0.04,0.040018782283305784,1.0004695570826445,1,-16047,0.017357541
PHH,ZWS,AA0858PHHTFB,BA2204TFBZWS,.,Y,322.0,0.0,0.0,,1,-16047,0.017357541
PHH,ZWS,AA0862PHHQEY,BA2232QEYZWS,.,B,346.0,0.0,0.0,,1,-16057,0.017357541
