Task,Origin,Destination,Leg_Count,Legs,Assigned_Fleet,Seat_Capacity_Per_Leg,Seat_Capacity,Task_Capacity,Total_Fly_Minutes,Fly_Minutes,Passenger_Boardings,Expected_Passengers,Total_Sold,Total_Unmet,Expected_Load(%),Load_Factor(%),Attributed_Revenue,Revenue,Operating_Cost,Cost,Attributed_Profit,Profit,Avg_Shadow_Price,Max_Shadow_Price,Shadow_Price_Summary,Product_Count,Is_Overnight_Task,Is_Super_Flight,Recommendation_Tag,Recommendation_Reason
AA0633,QIY,TFB,1,AA0633QIYTFB,F16C0Y165,165,165,165,174,174,165.0,165.0,150.4,37.5,100.0,100.0,22593.6,22593.6,13345.8,13345.8,9247.8,9247.8,21.92,21.92,avg=21.92; max=21.92; positive_legs=1,60,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0634,QEY,QIY,1,AA0634QEYQIY,F16C0Y165,165,165,165,158,158,112.6,112.6,104.6,0.0,68.24,68.24,14254.2,14254.2,12118.6,12118.6,2135.6,2135.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,16,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0635,QIY,TFB,1,AA0635QIYTFB,F16C0Y165,165,165,165,175,175,165.0,165.0,158.7,114.3,100.0,100.0,25776.6,25776.6,13422.5,13422.5,12354.1,12354.1,26.2,26.2,avg=26.20; max=26.20; positive_legs=1,45,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0636,TFB,QIY,1,AA0636TFBQIY,F16C0Y165,165,165,165,175,175,124.6,124.6,102.3,0.0,75.52,75.52,14649.8,14649.8,13422.5,13422.5,1227.3,1227.3,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,55,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0637,QIY,TFB,1,AA0637QIYTFB,F16C0Y165,165,165,165,180,180,163.4,163.4,147.2,5.0,99.03,99.03,22803.2,22803.2,13806.0,13806.0,8997.2,8997.2,9.16,9.16,avg=9.16; max=9.16; positive_legs=1,36,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0638,TFB,QIY,1,AA0638TFBQIY,F16C0Y165,165,165,165,171,171,161.0,161.0,127.87,8.9,97.58,97.58,19417.67,19417.67,13115.7,13115.7,6301.97,6301.97,9.44,9.44,avg=9.44; max=9.44; positive_legs=1,55,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0641,UVT,TFB,1,AA0641UVTTFB,F16C0Y165,165,165,165,183,183,165.0,165.0,162.4,22.5,100.0,100.0,26530.7,26530.7,14036.1,14036.1,12494.6,12494.6,22.24,22.24,avg=22.24; max=22.24; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0642,TFB,QIY,1,AA0642TFBQIY,F0C0Y76,76,76,76,167,167,70.6,70.6,59.93,4.33,92.89,92.89,9200.43,9200.43,6652.17,6652.17,2548.27,2548.27,10.8,10.8,avg=10.80; max=10.80; positive_legs=1,30,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0645,QIY,TFB,1,AA0645QIYTFB,F16C0Y165,165,165,165,180,180,161.2,161.2,143.4,13.1,97.7,97.7,23521.6,23521.6,13806.0,13806.0,9715.6,9715.6,13.64,13.64,avg=13.64; max=13.64; positive_legs=1,63,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0646,CMJ,MBT,1,AA0646CMJMBT,F16C0Y165,165,165,165,146,146,123.8,123.8,123.8,0.0,75.03,75.03,10572.8,10572.8,11198.2,11198.2,-625.4,-625.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,4,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0647,MBT,CMJ,1,AA0647MBTCMJ,F16C0Y165,165,165,165,160,160,165.0,165.0,164.8,65.5,100.0,100.0,21599.8,21599.8,12272.0,12272.0,9327.8,9327.8,21.0,21.0,avg=21.00; max=21.00; positive_legs=1,13,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0648,TFB,UVT,1,AA0648TFBUVT,F16C0Y165,165,165,165,174,174,115.8,115.8,115.8,0.0,70.18,70.18,16631.8,16631.8,13345.8,13345.8,3286.0,3286.0,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,10,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0649,MBT,CMJ,1,AA0649MBTCMJ,F16C0Y165,165,165,165,160,160,165.0,165.0,162.8,51.9,100.0,100.0,21124.2,21124.2,12272.0,12272.0,8852.2,8852.2,21.6,21.6,avg=21.60; max=21.60; positive_legs=1,20,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0650,QEY,QIY,1,AA0650QEYQIY,F16C0Y165,165,165,165,155,155,124.4,124.4,116.3,0.0,75.39,75.39,16434.1,16434.1,11888.5,11888.5,4545.6,4545.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,20,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0657,QIY,QEY,1,AA0657QIYQEY,F16C0Y165,165,165,165,163,163,165.0,165.0,146.9,35.13,100.0,100.0,21558.2,21558.2,12502.1,12502.1,9056.1,9056.1,22.0,22.0,avg=22.00; max=22.00; positive_legs=1,44,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0659,QIY,QEY,1,AA0659QIYQEY,F16C0Y165,165,165,165,164,164,165.0,165.0,140.6,15.0,100.0,100.0,18780.4,18780.4,12578.8,12578.8,6201.6,6201.6,15.64,15.64,avg=15.64; max=15.64; positive_legs=1,55,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0660,TFB,EGX,1,AA0660TFBEGX,F16C0Y165,165,165,165,232,232,165.0,165.0,149.8,49.5,100.0,100.0,31769.4,31769.4,17794.4,17794.4,13975.0,13975.0,27.04,27.04,avg=27.04; max=27.04; positive_legs=1,59,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0661,EGX,TFB,1,AA0661EGXTFB,F16C0Y165,165,165,165,253,253,165.0,165.0,142.7,18.4,100.0,100.0,30069.3,30069.3,19405.1,19405.1,10664.2,10664.2,21.92,21.92,avg=21.92; max=21.92; positive_legs=1,76,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0663,EGX,TFB,1,AA0663EGXTFB,F0C0Y76,76,76,76,258,258,76.0,76.0,63.9,50.7,100.0,100.0,13610.6,13610.6,10277.0,10277.0,3333.6,3333.6,28.4,28.4,avg=28.40; max=28.40; positive_legs=1,33,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0664,TFB,EGX,1,AA0664TFBEGX,F0C0Y76,76,76,76,226,226,74.0,74.0,64.4,8.0,97.37,97.37,13339.5,13339.5,9002.33,9002.33,4337.17,4337.17,14.6,14.6,avg=14.60; max=14.60; positive_legs=1,35,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0665,EGX,TFB,1,AA0665EGXTFB,F16C0Y165,165,165,165,252,252,144.8,144.8,129.97,7.7,87.76,87.76,26823.8,26823.8,19328.4,19328.4,7495.4,7495.4,2.28,2.28,avg=2.28; max=2.28; positive_legs=1,60,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0668,TFB,BVT,1,AA0668TFBBVT,F16C0Y165,165,165,165,232,232,165.0,165.0,162.7,55.8,100.0,100.0,27248.9,27248.9,17794.4,17794.4,9454.5,9454.5,20.2,20.2,avg=20.20; max=20.20; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0670,TFB,EGX,1,AA0670TFBEGX,F16C0Y165,165,165,165,230,230,161.0,161.0,144.8,5.1,97.58,97.58,26974.5,26974.5,17641.0,17641.0,9333.5,9333.5,6.68,6.68,avg=6.68; max=6.68; positive_legs=1,35,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0671,BVT,TFB,1,AA0671BVTTFB,F16C0Y165,165,165,165,260,260,165.0,165.0,159.0,24.0,100.0,100.0,29127.1,29127.1,19942.0,19942.0,9185.1,9185.1,26.84,26.84,avg=26.84; max=26.84; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0672,TFB,EFO,1,AA0672TFBEFO,F16C0Y165,165,165,165,155,155,165.0,165.0,149.7,46.2,100.0,100.0,23421.5,23421.5,11888.5,11888.5,11533.0,11533.0,23.8,23.8,avg=23.80; max=23.80; positive_legs=1,68,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0673,EFO,TFB,1,AA0673EFOTFB,F16C0Y165,165,165,165,172,172,165.0,165.0,152.2,15.1,100.0,100.0,22512.3,22512.3,13192.4,13192.4,9319.9,9319.9,16.0,16.0,avg=16.00; max=16.00; positive_legs=1,66,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0676,TFB,EFO,1,AA0676TFBEFO,F16C0Y165,165,165,165,155,155,165.0,165.0,160.4,79.2,100.0,100.0,25538.1,25538.1,11888.5,11888.5,13649.6,13649.6,22.52,22.52,avg=22.52; max=22.52; positive_legs=1,51,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0678,TFB,EFO,1,AA0678TFBEFO,F16C0Y165,165,165,165,152,152,127.2,127.2,112.3,0.0,77.09,77.09,13930.8,13930.8,11658.4,11658.4,2272.4,2272.4,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,41,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0679,EFO,TFB,1,AA0679EFOTFB,F16C0Y165,165,165,165,170,170,165.0,165.0,149.4,34.13,100.0,100.0,22735.7,22735.7,13039.0,13039.0,9696.7,9696.7,19.04,19.04,avg=19.04; max=19.04; positive_legs=1,63,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0683,PSE,QEY,1,AA0683PSEQEY,F0C0Y76,76,76,76,263,263,76.0,76.0,72.8,77.6,100.0,100.0,14294.2,14294.2,10476.17,10476.17,3818.03,3818.03,34.04,34.04,avg=34.04; max=34.04; positive_legs=1,31,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0685,EFO,TFB,1,AA0685EFOTFB,F16C0Y165,165,165,165,171,171,165.0,165.0,145.3,26.23,100.0,100.0,23645.93,23645.93,13115.7,13115.7,10530.23,10530.23,19.96,19.96,avg=19.96; max=19.96; positive_legs=1,66,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0686,QEY,PSE,1,AA0686QEYPSE,F16C0Y165,165,165,165,242,242,165.0,165.0,154.9,16.87,100.0,100.0,28929.2,28929.2,18561.4,18561.4,10367.8,10367.8,26.44,26.44,avg=26.44; max=26.44; positive_legs=1,51,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0690,TFB,HFH,1,AA0690TFBHFH,F0C0Y76,76,76,76,58,58,74.8,74.8,59.6,9.5,98.42,98.42,7408.3,7408.3,2310.33,2310.33,5097.97,5097.97,4.44,4.44,avg=4.44; max=4.44; positive_legs=1,58,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0691,HFH,TFB,1,AA0691HFHTFB,F0C0Y76,76,76,76,60,60,76.0,76.0,60.6,24.5,100.0,100.0,8705.1,8705.1,2390.0,2390.0,6315.1,6315.1,15.24,15.24,avg=15.24; max=15.24; positive_legs=1,65,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0693,HFH,TFB,1,AA0693HFHTFB,F16C0Y165,165,165,165,62,62,149.4,149.4,113.63,0.13,90.55,90.55,14375.67,14375.67,4755.4,4755.4,9620.27,9620.27,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,116,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0694,TFB,HFH,1,AA0694TFBHFH,F16C0Y165,165,165,165,56,56,64.6,64.6,57.4,0.2,39.15,39.15,6491.8,6491.8,4295.2,4295.2,2196.6,2196.6,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,28,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0698,TFB,HFH,1,AA0698TFBHFH,F16C0Y165,165,165,165,58,58,88.0,88.0,63.83,1.47,53.33,53.33,8745.24,8745.24,4448.6,4448.6,4296.64,4296.64,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,83,0,0,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0699,HFH,TFB,1,AA0699HFHTFB,F0C0Y76,76,76,76,64,64,76.0,76.0,60.7,44.67,100.0,100.0,8916.17,8916.17,2549.33,2549.33,6366.83,6366.83,16.44,16.44,avg=16.44; max=16.44; positive_legs=1,102,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0703,MBY,ZWS,1,AA0703MBYZWS,F0C0Y76,76,76,76,172,172,76.0,76.0,76.0,70.2,100.0,100.0,12576.4,12576.4,6851.33,6851.33,5725.07,5725.07,24.12,24.12,avg=24.12; max=24.12; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0704,ZWS,MBY,1,AA0704ZWSMBY,F16C0Y165,165,165,165,172,172,123.4,123.4,123.3,0.0,74.79,74.79,16604.1,16604.1,13192.4,13192.4,3411.7,3411.7,0.0,0.0,avg=0.00; max=0.00; positive_legs=0,10,0,0,Keep,Current assignment is broadly aligned with observed load and scarcity signals.
AA0706,ZWS,MBY,1,AA0706ZWSMBY,F16C0Y165,165,165,165,170,170,152.0,152.0,151.8,0.4,92.12,92.12,24990.6,24990.6,13039.0,13039.0,11951.6,11951.6,4.64,4.64,avg=4.64; max=4.64; positive_legs=1,12,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0707,MBY,ZWS,1,AA0707MBYZWS,F0C0Y76,76,76,76,179,179,76.0,76.0,70.2,16.6,100.0,100.0,10706.7,10706.7,7130.17,7130.17,3576.53,3576.53,23.2,23.2,avg=23.20; max=23.20; positive_legs=1,21,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0708,ZWS,MBY,1,AA0708ZWSMBY,F0C0Y76,76,76,76,170,170,76.0,76.0,63.1,1.9,100.0,100.0,9118.8,9118.8,6771.67,6771.67,2347.13,2347.13,10.0,10.0,avg=10.00; max=10.00; positive_legs=1,13,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0709,MBY,ZWS,1,AA0709MBYZWS,F16C0Y165,165,165,165,172,172,162.8,162.8,162.3,25.3,98.67,98.67,23843.6,23843.6,13192.4,13192.4,10651.2,10651.2,18.48,18.48,avg=18.48; max=18.48; positive_legs=1,12,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0711,MBY,ZWS,1,AA0711MBYZWS,F0C0Y76,76,76,76,182,182,76.0,76.0,72.5,42.3,100.0,100.0,10638.0,10638.0,7249.67,7249.67,3388.33,3388.33,23.2,23.2,avg=23.20; max=23.20; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0712,ZWS,MBY,1,AA0712ZWSMBY,F0C0Y76,76,76,76,175,175,76.0,76.0,71.1,38.6,100.0,100.0,9698.1,9698.1,6970.83,6970.83,2727.27,2727.27,23.2,23.2,avg=23.20; max=23.20; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0742,TFB,BUM,1,AA0742TFBBUM,F16C0Y165,165,165,165,285,285,165.0,165.0,160.8,49.4,100.0,100.0,32917.4,32917.4,21859.5,21859.5,11057.9,11057.9,32.48,32.48,avg=32.48; max=32.48; positive_legs=1,22,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0743,BUM,TFB,1,AA0743BUMTFB,F16C0Y165,165,165,165,324,324,165.0,165.0,157.1,49.6,100.0,100.0,32278.9,32278.9,24850.8,24850.8,7428.1,7428.1,32.4,32.4,avg=32.40; max=32.40; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0754,TFB,TUM,1,AA0754TFBTUM,F16C0Y165,165,165,165,225,225,165.0,165.0,165.0,31.6,100.0,100.0,33086.2,33086.2,17257.5,17257.5,15828.7,15828.7,25.6,25.6,avg=25.60; max=25.60; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0755,TUM,TFB,1,AA0755TUMTFB,F16C0Y165,165,165,165,258,258,165.0,165.0,162.7,35.4,100.0,100.0,30512.4,30512.4,19788.6,19788.6,10723.8,10723.8,25.4,25.4,avg=25.40; max=25.40; positive_legs=1,17,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0758,TFB,NDJ,1,AA0758TFBNDJ,F16C0Y165,165,165,165,210,210,157.6,157.6,146.7,0.7,95.52,95.52,24267.1,24267.1,16107.0,16107.0,8160.1,8160.1,1.84,1.84,avg=1.84; max=1.84; positive_legs=1,22,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0759,NDJ,TFB,1,AA0759NDJTFB,F16C0Y165,165,165,165,235,235,165.0,165.0,156.2,26.2,100.0,100.0,28909.7,28909.7,18024.5,18024.5,10885.2,10885.2,20.08,20.08,avg=20.08; max=20.08; positive_legs=1,26,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0809,QEY,PHH,1,AA0809QEYPHH,F16C0Y165,165,165,165,352,352,165.0,165.0,152.7,31.0,100.0,100.0,34939.0,34939.0,26998.4,26998.4,7940.6,7940.6,41.52,41.52,avg=41.52; max=41.52; positive_legs=1,40,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0810,LPB,TFB,1,AA0810LPBTFB,F16C0Y165,165,165,165,343,343,165.0,165.0,152.1,31.6,100.0,100.0,41458.61,41458.61,26308.1,26308.1,15150.51,15150.51,38.08,38.08,avg=38.08; max=38.08; positive_legs=1,37,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0812,PHH,TKD,1,AA0812PHHTKD,F16C0Y165,165,165,165,299,299,154.4,154.4,154.4,4.6,93.58,93.58,32958.2,32958.2,22933.3,22933.3,10024.9,10024.9,7.32,7.32,avg=7.32; max=7.32; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0823,PBL,LPB,1,AA0823PBLLPB,F16C0Y165,165,165,165,318,318,160.4,160.4,153.5,15.0,97.21,97.21,30053.3,30053.3,24390.6,24390.6,5662.7,5662.7,20.04,20.04,avg=20.04; max=20.04; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0825,TBO,PHH,1,AA0825TBOPHH,F16C0Y165,165,165,165,341,341,164.6,164.6,164.6,22.4,99.76,99.76,33417.0,33417.0,26154.7,26154.7,7262.3,7262.3,28.68,28.68,avg=28.68; max=28.68; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0828,LPB,PBL,1,AA0828LPBPBL,F16C0Y165,165,165,165,306,306,165.0,165.0,165.0,17.6,100.0,100.0,34481.8,34481.8,23470.2,23470.2,11011.6,11011.6,34.2,34.2,avg=34.20; max=34.20; positive_legs=1,8,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0830,IOM,QEY,1,AA0830IOMQEY,F16C0Y165,165,165,165,335,335,165.0,165.0,148.3,62.0,100.0,100.0,35498.92,35498.92,25694.5,25694.5,9804.42,9804.42,33.8,33.8,avg=33.80; max=33.80; positive_legs=1,55,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0835,PBL,IOM,1,AA0835PBLIOM,F16C0Y165,165,165,165,325,325,165.0,165.0,162.2,32.8,100.0,100.0,32794.9,32794.9,24927.5,24927.5,7867.4,7867.4,34.6,34.6,avg=34.60; max=34.60; positive_legs=1,19,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0836,IOM,PBL,1,AA0836IOMPBL,F16C0Y165,165,165,165,300,300,164.6,164.6,164.6,48.0,99.76,99.76,33055.2,33055.2,23010.0,23010.0,10045.2,10045.2,28.96,28.96,avg=28.96; max=28.96; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0837,TKD,IOM,1,AA0837TKDIOM,F16C0Y165,165,165,165,325,325,163.4,163.4,156.43,36.03,99.03,99.03,29587.17,29587.17,24927.5,24927.5,4659.67,4659.67,24.76,24.76,avg=24.76; max=24.76; positive_legs=1,24,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0838,IOM,TKD,1,AA0838IOMTKD,F16C0Y165,165,165,165,300,300,164.4,164.4,164.4,21.0,99.64,99.64,31878.2,31878.2,23010.0,23010.0,8868.2,8868.2,28.48,28.48,avg=28.48; max=28.48; positive_legs=1,7,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0841,PBL,PHH,1,AA0841PBLPHH,F16C0Y165,165,165,165,316,316,157.6,157.6,157.6,9.4,95.52,95.52,30849.4,30849.4,24237.2,24237.2,6612.2,6612.2,21.36,21.36,avg=21.36; max=21.36; positive_legs=1,9,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0843,TFB,LPB,1,AA0843TFBLPB,F16C0Y165,165,165,165,370,370,161.4,161.4,145.2,8.5,97.82,97.82,35308.17,35308.17,28379.0,28379.0,6929.17,6929.17,21.08,21.08,avg=21.08; max=21.08; positive_legs=1,49,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0845,CMJ,IOM,1,AA0845CMJIOM,F16C0Y165,165,165,165,360,360,157.0,157.0,146.13,5.67,95.15,95.15,28884.1,28884.1,27612.0,27612.0,1272.1,1272.1,17.88,17.88,avg=17.88; max=17.88; positive_legs=1,42,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0846,MJI,PBL,1,AA0846MJIPBL,F16C0Y165,165,165,165,317,317,165.0,165.0,165.0,36.4,100.0,100.0,30853.21,30853.21,24313.9,24313.9,6539.31,6539.31,32.8,32.8,avg=32.80; max=32.80; positive_legs=1,8,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0848,MJI,TKD,1,AA0848MJITKD,F0C0Y76,76,76,76,307,307,76.0,76.0,76.0,68.4,100.0,100.0,14301.75,14301.75,12228.83,12228.83,2072.92,2072.92,35.0,35.0,avg=35.00; max=35.00; positive_legs=1,6,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0850,PHH,PBL,1,AA0850PHHPBL,F16C0Y165,165,165,165,301,301,151.8,151.8,151.8,4.2,92.0,92.0,31362.8,31362.8,23086.7,23086.7,8276.1,8276.1,14.08,14.08,avg=14.08; max=14.08; positive_legs=1,10,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0851,TFB,IOM,1,AA0851TFBIOM,F16C0Y165,165,165,165,368,368,165.0,165.0,155.2,138.1,100.0,100.0,42615.3,42615.3,28225.6,28225.6,14389.7,14389.7,47.4,47.4,avg=47.40; max=47.40; positive_legs=1,93,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0852,IOM,TFB,1,AA0852IOMTFB,F16C0Y165,165,165,165,346,346,165.0,165.0,160.4,73.2,100.0,100.0,40982.0,40982.0,26538.2,26538.2,14443.8,14443.8,43.96,43.96,avg=43.96; max=43.96; positive_legs=1,40,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0854,MJI,TFB,1,AA0854MJITFB,F16C0Y165,165,165,165,335,335,165.0,165.0,141.5,32.3,100.0,100.0,38880.7,38880.7,25694.5,25694.5,13186.2,13186.2,46.6,46.6,avg=46.60; max=46.60; positive_legs=1,52,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0858,PHH,TFB,1,AA0858PHHTFB,F16C0Y165,165,165,165,333,333,165.0,165.0,143.8,157.1,100.0,100.0,38428.68,38428.68,25541.1,25541.1,12887.58,12887.58,44.76,44.76,avg=44.76; max=44.76; positive_legs=1,79,0,0,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
