Leg,Task,Origin,Destination,Parent_Task,Assigned_Fleet,Seat_Capacity,Expected_Passengers,Total_Passengers,Expected_Load(%),Load_Factor(%),Bottleneck_Freq(%),Expected_Shadow_Price,Shadow_Price,Attributed_Revenue,Revenue_Contribution,Revenue_Per_Pax,Product_Count,Value_Score,Recommendation_Tag,Recommendation_Reason
BA2239CPJTFB,BA2239,CPJ,TFB,BA2239,F0C0Y76,76,43.8,43.8,57.63,57.63,0.0,0.0,0.0,4766.0,4766.0,108.81,22,4766.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2132QEYTFB,BA2132,QEY,TFB,BA2132,F0C0Y76,76,61.8,61.8,81.32,81.32,0.0,0.0,0.0,4729.47,4729.47,76.53,69,4729.47,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2574PBLQEY,BA2574,PBL,QEY,BA2574,F0C0Y76,76,39.6,39.6,52.11,52.11,0.0,0.0,0.0,4685.0,4685.0,118.31,7,4685.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0062KOVTJU,AA0062,KOV,TJU,super_AA0062,F0C0Y76,76,36.2,36.2,47.63,47.63,0.0,0.0,0.0,4656.13,4656.13,128.62,17,4656.13,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2102TFBQTD,BA2102,TFB,QTD,BA2102,F0C0Y76,76,45.4,45.4,59.74,59.74,0.0,0.0,0.0,4612.1,4612.1,101.59,24,4612.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2473TFBQEY,BA2473,TFB,QEY,super_BA2473,F0C0Y76,76,53.4,53.4,70.26,70.26,0.0,0.0,0.0,4595.0,4595.0,86.05,48,4595.0,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2339QEYFVH,BA2339,QEY,FVH,BA2339,F0C0Y76,76,63.0,63.0,82.89,82.89,0.0,0.0,0.0,4593.7,4593.7,72.92,49,4593.7,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2174QEYTFB,BA2174,QEY,TFB,BA2174,F12C12Y48,48,47.8,47.8,99.58,99.58,80.0,3.44,3.44,4405.4,4405.4,92.16,52,4570.52,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2092NGSQEY,BA2092,NGS,QEY,super_BA2092,F0C0Y76,76,63.2,63.2,83.16,83.16,0.0,0.0,0.0,4549.2,4549.2,71.98,24,4549.2,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2267ZWSTFB,BA2267,ZWS,TFB,BA2267,F12C12Y48,48,43.2,43.2,90.0,90.0,20.0,0.0,0.0,4525.6,4525.6,104.76,31,4525.6,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2220TFBQVX,BA2220,TFB,QVX,BA2220,F0C0Y72,72,46.0,46.0,63.89,63.89,0.0,0.0,0.0,4519.7,4519.7,98.25,16,4519.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2119ZZDTFB,BA2119,ZZD,TFB,BA2119,F0C0Y76,76,30.6,30.6,40.26,40.26,0.0,0.0,0.0,4518.6,4518.6,147.67,15,4518.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2044QEYTFB,BA2044,QEY,TFB,BA2044,F0C0Y76,76,53.0,53.0,69.74,69.74,0.0,0.0,0.0,4495.93,4495.93,84.83,68,4495.93,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2056QEYTFB,BA2056,QEY,TFB,BA2056,F0C0Y72,72,58.8,58.8,81.67,81.67,0.0,0.0,0.0,4489.03,4489.03,76.34,59,4489.03,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2358QEYHFH,BA2358,QEY,HFH,BA2358,F0C0Y76,76,55.0,55.0,72.37,72.37,0.0,0.0,0.0,4451.97,4451.97,80.94,42,4451.97,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2332TFBHFH,BA2332,TFB,HFH,BA2332,F0C0Y76,76,49.6,49.6,65.26,65.26,0.0,0.0,0.0,4417.5,4417.5,89.06,42,4417.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2644QEYFVH,BA2644,QEY,FVH,super_BA2644,F0C0Y76,76,68.0,68.0,89.47,89.47,20.0,0.8,0.8,4329.5,4329.5,63.67,41,4390.3,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2321HUGTFB,BA2321,HUG,TFB,super_BA2321,F12C12Y48,48,26.4,26.4,55.0,55.0,0.0,0.0,0.0,4377.5,4377.5,165.81,25,4377.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0052CSXGBJ,AA0052,CSX,GBJ,super_AA0052,F12C12Y48,48,17.4,17.4,36.25,36.25,0.0,0.0,0.0,4344.8,4344.8,249.7,5,4344.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2052QEYTFB,BA2052,QEY,TFB,BA2052,F0C0Y76,76,39.2,39.2,51.58,51.58,0.0,0.0,0.0,4344.2,4344.2,110.82,36,4344.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0064KOVQTH,AA0064,KOV,QTH,super_AA0064,F0C0Y76,76,37.0,37.0,48.68,48.68,0.0,0.0,0.0,4330.1,4330.1,117.03,20,4330.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2213QVXTFB,BA2213,QVX,TFB,BA2213,F12C12Y48,48,37.8,37.8,78.75,78.75,0.0,0.0,0.0,4322.87,4322.87,114.36,15,4322.87,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2356QEYHFH,BA2356,QEY,HFH,BA2356,F0C0Y76,76,54.2,54.2,71.32,71.32,0.0,0.0,0.0,4310.9,4310.9,79.54,30,4310.9,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0151PNFBOD,AA0151,PNF,BOD,super_AA0151,F12C12Y48,48,19.0,19.0,39.58,39.58,0.0,0.0,0.0,4303.6,4303.6,226.51,9,4303.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2051TFBQEY,BA2051,TFB,QEY,BA2051,F0C0Y76,76,59.0,59.0,77.63,77.63,0.0,0.0,0.0,4239.9,4239.9,71.86,62,4239.9,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2214TFBQVX,BA2214,TFB,QVX,super_BA2214,F16C0Y165,165,44.6,44.6,27.03,27.03,0.0,0.0,0.0,4208.1,4208.1,94.35,20,4208.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2040FVHQEY,BA2040,FVH,QEY,BA2040,F0C0Y76,76,61.4,61.4,80.79,80.79,0.0,0.0,0.0,4163.33,4163.33,67.81,54,4163.33,Keep,This leg does not currently exhibit a strong adjustment signal.
AA0052GBJBOD,AA0052,GBJ,BOD,super_AA0052,F12C12Y48,48,34.2,34.2,71.25,71.25,0.0,0.0,0.0,4151.4,4151.4,121.39,8,4151.4,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2208TFBZLN,BA2208,TFB,ZLN,BA2208,F0C0Y76,76,64.6,64.6,85.0,85.0,20.0,0.24,0.24,4121.8,4121.8,63.8,22,4140.04,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2109QTDTFB,BA2109,QTD,TFB,BA2109,F0C0Y76,76,50.8,50.8,66.84,66.84,0.0,0.0,0.0,4128.4,4128.4,81.27,30,4128.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2451ZWSQEY,BA2451,ZWS,QEY,BA2451,F0C0Y72,72,32.2,32.2,44.72,44.72,0.0,0.0,0.0,4086.1,4086.1,126.9,35,4086.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2130QEYTFB,BA2130,QEY,TFB,BA2130,F0C0Y76,76,51.6,51.6,67.89,67.89,0.0,0.0,0.0,4071.57,4071.57,78.91,50,4071.57,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2225HFHTFB,BA2225,HFH,TFB,BA2225,F12C12Y48,48,43.4,43.4,90.42,90.42,20.0,2.2,2.2,3940.9,3940.9,90.8,30,4046.5,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2042QEYTFB,BA2042,QEY,TFB,BA2042,F0C0Y76,76,50.6,50.6,66.58,66.58,0.0,0.0,0.0,4014.1,4014.1,79.33,62,4014.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2196MBYNNI,BA2196,MBY,NNI,BA2196,F0C0Y76,76,40.6,40.6,53.42,53.42,0.0,0.0,0.0,3914.6,3914.6,96.42,8,3914.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2389ZZKTFB,BA2389,ZZK,TFB,BA2389,F16C0Y165,165,33.6,33.6,20.36,20.36,0.0,0.0,0.0,3894.9,3894.9,115.92,18,3894.9,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2046QEYTFB,BA2046,QEY,TFB,BA2046,F0C0Y76,76,49.0,49.0,64.47,64.47,0.0,0.0,0.0,3894.63,3894.63,79.48,64,3894.63,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2104TFBQTD,BA2104,TFB,QTD,BA2104,F12C12Y48,48,41.6,41.6,86.67,86.67,20.0,0.2,0.2,3861.3,3861.3,92.82,35,3870.9,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0051GBJCSX,AA0051,GBJ,CSX,super_AA0051,F12C12Y48,48,20.2,20.2,42.08,42.08,0.0,0.0,0.0,3800.3,3800.3,188.13,14,3800.3,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061KOVZBL,AA0061,KOV,ZBL,super_AA0061,F12C12Y48,48,28.4,28.4,59.17,59.17,0.0,0.0,0.0,3775.4,3775.4,132.94,15,3775.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2264TFBZWS,BA2264,TFB,ZWS,BA2264,F12C12Y48,48,27.0,27.0,56.25,56.25,0.0,0.0,0.0,3723.1,3723.1,137.89,25,3723.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0302TGPQTQ,AA0302,TGP,QTQ,super_AA0302,F16C0Y165,165,37.8,37.8,22.91,22.91,0.0,0.0,0.0,3672.1,3672.1,97.15,10,3672.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2514CPJQEY,BA2514,CPJ,QEY,BA2514,F12C12Y48,48,42.4,42.4,88.33,88.33,20.0,0.92,0.92,3599.73,3599.73,84.9,25,3643.89,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2278SENTFB,BA2278,SEN,TFB,BA2278,F12C12Y48,48,33.6,33.6,70.0,70.0,0.0,0.0,0.0,3641.2,3641.2,108.37,23,3641.2,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2243ZWSTFB,BA2243,ZWS,TFB,BA2243,F0C0Y76,76,27.0,27.0,35.53,35.53,0.0,0.0,0.0,3622.1,3622.1,134.15,16,3622.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2107QTDTFB,BA2107,QTD,TFB,BA2107,F12C12Y48,48,42.2,42.2,87.92,87.92,40.0,1.08,1.08,3568.7,3568.7,84.57,34,3620.54,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
AA0042CFUBOD,AA0042,CFU,BOD,AA0042,F0C0Y76,76,18.0,18.0,23.68,23.68,0.0,0.0,0.0,3616.8,3616.8,200.93,10,3616.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2538CPJQEY,BA2538,CPJ,QEY,BA2538,F12C12Y48,48,34.6,34.6,72.08,72.08,0.0,0.0,0.0,3594.5,3594.5,103.89,28,3594.5,Keep,This leg does not currently exhibit a strong adjustment signal.
BA2218CPJMXT,BA2218,CPJ,MXT,super_BA2218,F0C0Y76,76,34.2,34.2,45.0,45.0,0.0,0.0,0.0,3521.4,3521.4,102.96,11,3521.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2218MXTTFB,BA2218,MXT,TFB,super_BA2218,F0C0Y76,76,31.8,31.8,41.84,41.84,0.0,0.0,0.0,3501.4,3501.4,110.11,16,3501.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2083QEYSEN,BA2083,QEY,SEN,BA2083,F12C12Y48,48,47.6,47.6,99.17,99.17,80.0,5.6,5.6,3198.73,3198.73,67.2,30,3467.53,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2077TKDMBY,BA2077,TKD,MBY,BA2077,F0C0Y76,76,48.0,48.0,63.16,63.16,0.0,0.0,0.0,3467.4,3467.4,72.24,8,3467.4,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2082SENQEY,BA2082,SEN,QEY,BA2082,F0C0Y76,76,50.6,50.6,66.58,66.58,0.0,0.0,0.0,3449.6,3449.6,68.17,30,3449.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2079BMXTFB,BA2079,BMX,TFB,BA2079,F12C12Y48,48,44.2,44.2,92.08,92.08,40.0,4.16,4.16,3226.0,3226.0,72.99,11,3425.68,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2236SENQEY,BA2236,SEN,QEY,BA2236,F12C12Y48,48,46.2,46.2,96.25,96.25,80.0,1.52,1.52,3336.7,3336.7,72.22,32,3409.66,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2162QEYTFB,BA2162,QEY,TFB,BA2162,F12C12Y48,48,37.6,37.6,78.33,78.33,20.0,0.8,0.8,3359.83,3359.83,89.36,52,3398.23,Upgauge_or_AddCapacity,"This leg shows either full-load behavior, bottleneck frequency, or positive scarcity value."
BA2399CPJTFB,BA2399,CPJ,TFB,BA2399,F12C12Y48,48,27.2,27.2,56.67,56.67,0.0,0.0,0.0,3386.9,3386.9,124.52,20,3386.9,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2167TKDQTQ,BA2167,TKD,QTQ,super_BA2167,F16C0Y165,165,30.0,30.0,18.18,18.18,0.0,0.0,0.0,3321.4,3321.4,110.71,9,3321.4,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0073TJUKOV,AA0073,TJU,KOV,super_AA0073,F0C0Y76,76,28.2,28.2,37.11,37.11,0.0,0.0,0.0,3266.7,3266.7,115.84,20,3266.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2216TFBQVX,BA2216,TFB,QVX,BA2216,F12C12Y48,48,27.6,27.6,57.5,57.5,0.0,0.0,0.0,3195.5,3195.5,115.78,44,3195.5,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0069LUOKOV,AA0069,LUO,KOV,super_AA0069,F12C12Y48,48,20.0,20.0,41.67,41.67,0.0,0.0,0.0,3071.5,3071.5,153.57,9,3071.5,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2631TFBQEY,BA2631,TFB,QEY,BA2631,F12C12Y48,48,29.4,29.4,61.25,61.25,0.0,0.0,0.0,3003.8,3003.8,102.17,11,3003.8,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0070KOVTJU,AA0070,KOV,TJU,super_AA0070,F0C0Y76,76,26.0,26.0,34.21,34.21,0.0,0.0,0.0,2981.8,2981.8,114.68,18,2981.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061DEWBOD,AA0061,DEW,BOD,super_AA0061,F12C12Y48,48,25.0,25.0,52.08,52.08,0.0,0.0,0.0,2950.1,2950.1,118.0,12,2950.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2382TFBZZK,BA2382,TFB,ZZK,BA2382,F0C0Y76,76,21.8,21.8,28.68,28.68,0.0,0.0,0.0,2940.2,2940.2,134.87,20,2940.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2142TFBCPJ,BA2142,TFB,CPJ,BA2142,F12C12Y48,48,28.0,28.0,58.33,58.33,0.0,0.0,0.0,2909.1,2909.1,103.9,12,2909.1,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2594TFBHFH,BA2594,TFB,HFH,BA2594,F12C12Y48,48,24.4,24.4,50.83,50.83,0.0,0.0,0.0,2840.0,2840.0,116.39,22,2840.0,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0055GBJTDD,AA0055,GBJ,TDD,super_AA0055,F12C12Y48,48,9.6,9.6,20.0,20.0,0.0,0.0,0.0,2799.8,2799.8,291.65,2,2799.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2491CMJTFB,BA2491,CMJ,TFB,BA2491,F12C12Y48,48,32.2,32.2,67.08,67.08,0.0,0.0,0.0,2699.6,2699.6,83.84,39,2699.6,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
BA2387ZZKTFB,BA2387,ZZK,TFB,BA2387,F0C0Y76,76,26.6,26.6,35.0,35.0,0.0,0.0,0.0,2679.0,2679.0,100.71,23,2679.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2217MXTCPJ,BA2217,MXT,CPJ,super_BA2217,F0C0Y76,76,24.0,24.0,31.58,31.58,0.0,0.0,0.0,2589.8,2589.8,107.91,7,2589.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2069FBUTFB,BA2069,FBU,TFB,BA2069,F0C0Y76,76,30.8,30.8,40.53,40.53,0.0,0.0,0.0,2553.6,2553.6,82.91,20,2553.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0067TJUKOV,AA0067,TJU,KOV,super_AA0067,F0C0Y76,76,19.2,19.2,25.26,25.26,0.0,0.0,0.0,2518.7,2518.7,131.18,9,2518.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0067LUOTJU,AA0067,LUO,TJU,super_AA0067,F0C0Y76,76,16.0,16.0,21.05,21.05,0.0,0.0,0.0,2451.2,2451.2,153.2,5,2451.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2001ZLNTFB,BA2001,ZLN,TFB,BA2001,F0C0Y72,72,37.0,37.0,51.39,51.39,0.0,0.0,0.0,2408.7,2408.7,65.1,15,2408.7,Downgauge,"This leg has limited scarcity signal and relatively low load, suggesting smaller capacity may fit."
AA0195BODGBJ,AA0195,BOD,GBJ,AA0195,F12C12Y48,48,15.6,15.6,32.5,32.5,0.0,0.0,0.0,2273.77,2273.77,145.75,33,2273.77,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2478QEYTFB,BA2478,QEY,TFB,super_BA2478,F0C0Y76,76,25.6,25.6,33.68,33.68,0.0,0.0,0.0,2029.17,2029.17,79.26,48,2029.17,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2202TFBZLN,BA2202,TFB,ZLN,BA2202,F0C0Y72,72,24.2,24.2,33.61,33.61,0.0,0.0,0.0,1978.1,1978.1,81.74,15,1978.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2111QTDTFB,BA2111,QTD,TFB,BA2111,F0C0Y76,76,20.0,20.0,26.32,26.32,0.0,0.0,0.0,1947.2,1947.2,97.36,15,1947.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2158TFBFBU,BA2158,TFB,FBU,BA2158,F0C0Y76,76,23.0,23.0,30.26,30.26,0.0,0.0,0.0,1766.1,1766.1,76.79,14,1766.1,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065QTHKOV,AA0065,QTH,KOV,super_AA0065,F0C0Y76,76,12.2,12.2,16.05,16.05,0.0,0.0,0.0,1591.6,1591.6,130.46,12,1591.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0066ZBLKOV,AA0066,ZBL,KOV,super_AA0066,F12C12Y48,48,10.6,10.6,22.08,22.08,0.0,0.0,0.0,1429.7,1429.7,134.88,10,1429.7,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065LUOXSH,AA0065,LUO,XSH,super_AA0065,F0C0Y76,76,9.4,9.4,12.37,12.37,0.0,0.0,0.0,962.8,962.8,102.43,8,962.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2484TFBCMJ,BA2484,TFB,CMJ,BA2484,F12C12Y48,48,8.8,8.8,18.33,18.33,0.0,0.0,0.0,854.8,854.8,97.14,34,854.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0138BODPSE,AA0138,BOD,PSE,AA0138,F0C0Y76,76,5.4,5.4,7.11,7.11,0.0,0.0,0.0,847.6,847.6,156.96,13,847.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0153PUAPNF,AA0153,PUA,PNF,super_AA0153,F12C12Y48,48,3.0,3.0,6.25,6.25,0.0,0.0,0.0,530.6,530.6,176.87,4,530.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0062TJULUO,AA0062,TJU,LUO,super_AA0062,F0C0Y76,76,2.6,2.6,3.42,3.42,0.0,0.0,0.0,447.2,447.2,172.0,4,447.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0152PNFPUA,AA0152,PNF,PUA,super_AA0152,F0C0Y76,76,2.0,2.0,2.63,2.63,0.0,0.0,0.0,412.0,412.0,206.0,1,412.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064XSHLUO,AA0064,XSH,LUO,super_AA0064,F0C0Y76,76,3.4,3.4,4.47,4.47,0.0,0.0,0.0,342.2,342.2,100.65,4,342.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0055TDDCSX,AA0055,TDD,CSX,super_AA0055,F12C12Y48,48,1.0,1.0,2.08,2.08,0.0,0.0,0.0,214.0,214.0,214.0,1,214.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0065XSHQTH,AA0065,XSH,QTH,super_AA0065,F0C0Y76,76,0.8,0.8,1.05,1.05,0.0,0.0,0.0,96.0,96.0,120.0,1,96.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2215MXTQVX,BA2215,MXT,QVX,super_BA2215,F16C0Y165,165,1.2,1.2,0.73,0.73,0.0,0.0,0.0,85.2,85.2,71.0,2,85.2,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0151PUAPNF,AA0151,PUA,PNF,super_AA0151,F12C12Y48,48,0.4,0.4,0.83,0.83,0.0,0.0,0.0,78.8,78.8,197.0,1,78.8,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0066DEWZBL,AA0066,DEW,ZBL,super_AA0066,F12C12Y48,48,0.4,0.4,0.83,0.83,0.0,0.0,0.0,78.0,78.0,195.0,1,78.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2326HUGIMO,BA2326,HUG,IMO,super_BA2326,F12C12Y48,48,0.8,0.8,1.67,1.67,0.0,0.0,0.0,61.6,61.6,77.0,1,61.6,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0061ZBLDEW,AA0061,ZBL,DEW,super_AA0061,F12C12Y48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
AA0064QTHXSH,AA0064,QTH,XSH,super_AA0064,F0C0Y76,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2214QVXMXT,BA2214,QVX,MXT,super_BA2214,F16C0Y165,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
BA2321IMOHUG,BA2321,IMO,HUG,super_BA2321,F12C12Y48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,Review_Schedule,"This leg is weak in both load and value, so it should be reviewed before keeping current capacity."
