Product,Demand,Historical_Demand,Sold,Unmet,Fare,Revenue,Legs,Tasks,Assigned_Fleets,Bottleneck_Leg,Bottleneck_Shadow_Price
P033283,0.4,0.25,0.4,0.0,171.0,68.4,AA0820PHHTFB,,,AA0820PHHTFB,0.0
P037566,1.2,1.33,1.2,0.0,57.0,68.4,BA2109QTDTFB,BA2109,F0C0Y76,BA2109QTDTFB,0.0
P046938,0.2,0.02,0.2,0.0,341.0,68.2,AA0087TFBBOD -> BA2579ZFHTFB,AA0087 -> BA2579,F16C0Y165 -> F0C0Y76,AA0087TFBBOD,44.2
P021436,2.4,2.62,0.8,1.6,85.0,68.0,BA2061TFBQEY -> AA0503TOBTFB,BA2061 -> AA0503,F0C0Y76 -> F16C0Y165,AA0503TOBTFB,10.68
P021632,1.2,1.37,0.8,0.4,85.0,68.0,AA0501TOBTFB,AA0501,F16C0Y165,AA0501TOBTFB,6.12
P035400,0.2,0.57,0.2,0.0,340.0,68.0,AA0018TFBNDP -> BA2092QEYTFB,AA0018 -> super_BA2092,F16C0Y165 -> F0C0Y76,AA0018TFBNDP,27.36
P040696,0.4,0.67,0.4,0.0,170.0,68.0,BA2297TFBSEN,BA2297,F12C12Y48,BA2297TFBSEN,3.44
P040794,0.4,0.2,0.4,0.0,170.0,68.0,BA2061TFBQEY -> BA2617QEYTKD,BA2061 -> BA2617,F0C0Y76 -> F0C0Y76,BA2061TFBQEY,3.2
P042439,0.4,0.36,0.4,0.0,170.0,68.0,BA2061TFBQEY -> BA2358QEYHFH -> BA2409ZWSTFB,BA2061 -> BA2358 -> BA2409,F0C0Y76 -> F0C0Y76 -> F0C0Y76,BA2061TFBQEY,3.2
P046380,0.4,0.69,0.4,0.0,170.0,68.0,BA2635TFBQEY -> BA2541QEYTNG,super_BA2635 -> BA2541,F0C0Y76 -> F0C0Y76,BA2541QEYTNG,12.8
P046436,0.4,0.69,0.4,0.0,170.0,68.0,BA2580TFBZFH,BA2580,F0C0Y76,BA2580TFBZFH,17.32
P046815,0.4,1.32,0.4,0.0,170.0,68.0,BA2632TNGQEY,BA2632,F0C0Y76,BA2632TNGQEY,0.0
P011718,0.6,0.3,0.6,0.0,113.0,67.8,BA2055TFBQEY -> AA0343PBLTFB,BA2055 -> AA0343,F0C0Y72 -> F16C0Y165,AA0343PBLTFB,9.72
P026159,0.6,0.38,0.6,0.0,113.0,67.8,AA0620QEYMBT -> BA2040FVHQEY,AA0620 -> BA2040,F16C0Y165 -> F0C0Y76,AA0620QEYMBT,0.0
P026170,0.8,0.43,0.6,0.2,113.0,67.8,AA0604TFBMBT -> BA2280FVHTFB,AA0604 -> BA2280,F16C0Y165 -> F0C0Y76,AA0604TFBMBT,15.88
P030817,0.6,0.33,0.6,0.0,113.0,67.8,BA2057TFBQEY -> BA2326HUGTFB,BA2057,F0C0Y76,BA2057TFBQEY,8.56
P033145,0.2,0.14,0.2,0.0,339.0,67.8,BA2593QEYCPJ -> AA0862PHHQEY,BA2593 -> AA0862,F12C12Y48 -> F16C0Y165,AA0862PHHQEY,45.4
P036069,0.6,0.41,0.6,0.0,113.0,67.8,BA2179TFBSEN -> BA2044QEYTFB,BA2179 -> BA2044,F0C0Y76 -> F0C0Y76,BA2179TFBSEN,2.88
P006797,0.2,0.64,0.2,0.0,338.0,67.6,AA0693HFHTFB -> AA0843TFBLPB,AA0693 -> AA0843,F16C0Y165 -> F16C0Y165,AA0843TFBLPB,21.08
P006907,0.2,0.21,0.2,0.0,338.0,67.6,AA0691HFHTFB -> AA0821TFBPHH,AA0691,F0C0Y76,AA0691HFHTFB,15.24
P010833,0.4,0.39,0.4,0.0,169.0,67.6,AA0252MBYTKE,AA0252,F16C0Y165,AA0252MBYTKE,0.0
P016747,0.2,0.25,0.2,0.0,338.0,67.6,AA0014TFBFXS,AA0014,F0C0Y76,AA0014TFBFXS,29.0
P025743,0.4,0.65,0.4,0.0,169.0,67.6,AA0372TFBTNG -> BA2069FBUTFB,AA0372 -> BA2069,F0C0Y76 -> F0C0Y76,AA0372TFBTNG,21.52
P028312,0.8,0.74,0.4,0.4,169.0,67.6,AA0612TFBMBT -> BA2235HFHTFB,AA0612 -> BA2235,F16C0Y165 -> F0C0Y76,AA0612TFBMBT,19.0
P033159,0.2,0.31,0.2,0.0,338.0,67.6,BA2138TFBHFH -> AA0820PHHTFB,BA2138,F0C0Y76,BA2138TFBHFH,4.4
P033181,0.2,0.49,0.2,0.0,338.0,67.6,BA2138TFBHFH -> AA0858PHHTFB,BA2138 -> AA0858,F0C0Y76 -> F16C0Y165,AA0858PHHTFB,44.76
P036148,0.4,0.63,0.4,0.0,169.0,67.6,BA2259TFBSOP -> BA2068QEYTFB,BA2259 -> BA2068,F0C0Y76 -> F0C0Y76,BA2259TFBSOP,19.4
P040324,0.4,0.31,0.4,0.0,169.0,67.6,AA0686QEYPSE -> BA2473TFBQEY,AA0686 -> super_BA2473,F16C0Y165 -> F0C0Y76,AA0686QEYPSE,26.44
P046875,0.4,0.32,0.4,0.0,169.0,67.6,BA2478QEYTFB -> BA2618TNGQEY,super_BA2478 -> BA2618,F0C0Y76 -> F0C0Y76,BA2618TNGQEY,4.72
P047154,0.4,0.94,0.4,0.0,169.0,67.6,AA0372TFBTNG -> BA2583ZFHTFB,AA0372 -> BA2583,F0C0Y76 -> F0C0Y76,AA0372TFBTNG,21.52
P003051,0.2,0.64,0.2,0.0,337.0,67.4,AA0084BODTFB -> AA0302TFBTGP,AA0084 -> super_AA0302,F16C0Y165 -> F16C0Y165,AA0302TFBTGP,6.72
P022444,0.2,0.32,0.2,0.0,337.0,67.4,AA0087TFBBOD -> BA2433CJMTFB,AA0087 -> BA2433,F16C0Y165 -> F0C0Y76,AA0087TFBBOD,44.2
P031074,0.2,0.31,0.2,0.0,337.0,67.4,AA0836IOMPBL,AA0836,F16C0Y165,AA0836IOMPBL,28.96
P007200,0.6,0.66,0.4,0.2,168.0,67.2,AA0189BODGBJ -> AA0065KOVBOD,AA0189 -> super_AA0065,F0C0Y76 -> F0C0Y76,AA0189BODGBJ,13.56
P007222,1.2,1.14,0.4,0.8,168.0,67.2,AA0183BODGBJ -> AA0073KOVBOD,AA0183 -> super_AA0073,F0C0Y76 -> F0C0Y76,AA0073KOVBOD,19.28
P009516,0.6,0.32,0.6,0.0,112.0,67.2,BA2492TFBCMJ -> AA0465MBYTFB,BA2492 -> AA0465,F0C0Y76 -> F16C0Y165,AA0465MBYTFB,19.16
P010403,5.2,4.55,0.8,4.4,84.0,67.2,BA2057TFBQEY -> AA0467MBYTFB,BA2057 -> AA0467,F0C0Y76 -> F16C0Y165,AA0467MBYTFB,15.36
P012708,0.4,0.42,0.4,0.0,168.0,67.2,BA2043TFBQEY -> AA0021PSETFB,BA2043 -> AA0021,F16C0Y165 -> F16C0Y165,AA0021PSETFB,30.56
P015879,0.4,1.17,0.4,0.0,168.0,67.2,AA0232TBOTKE,super_AA0232,F16C0Y165,AA0232TBOTKE,0.0
P016590,0.2,0.57,0.2,0.0,336.0,67.2,AA0006MBYEDB -> AA0456TFBMBY,AA0006 -> AA0456,F16C0Y165 -> F16C0Y165,AA0006MBYEDB,23.92
P019993,0.8,0.74,0.8,0.0,84.0,67.2,BA2138TFBHFH -> AA0233TKETFB,BA2138,F0C0Y76,BA2138TFBHFH,4.4
P020293,0.2,0.61,0.2,0.0,336.0,67.2,AA0093TFBBOD -> AA0373TNGTFB,AA0093 -> AA0373,F16C0Y165 -> F16C0Y165,AA0093TFBBOD,25.36
P021252,0.2,0.43,0.2,0.0,336.0,67.2,BA2270TFBHFH -> AA0507TOBTFB,BA2270 -> AA0507,F0C0Y76 -> F16C0Y165,AA0507TOBTFB,3.92
P021285,0.2,0.31,0.2,0.0,336.0,67.2,BA2332TFBHFH -> AA0515TOBTFB,BA2332 -> AA0515,F0C0Y76 -> F0C0Y76,AA0515TOBTFB,24.0
P024335,0.4,0.33,0.4,0.0,168.0,67.2,AA0450TFBMBY -> BA2218CPJTFB,AA0450,F0C0Y76,AA0450TFBMBY,17.56
P025273,0.6,0.55,0.6,0.0,112.0,67.2,AA3455CVSQEY,AA3455,F0C0Y76,AA3455CVSQEY,18.56
P025312,0.6,0.45,0.6,0.0,112.0,67.2,BA2018QEYTFB -> AA3451CVSQEY,BA2018 -> AA3451,F16C0Y165 -> F0C0Y76,AA3451CVSQEY,17.56
P027523,0.6,0.33,0.6,0.0,112.0,67.2,BA2268TFBCPJ -> BA2193HFHTFB,BA2268 -> BA2193,F0C0Y76 -> F12C12Y48,BA2193HFHTFB,11.52
P027600,0.6,0.93,0.6,0.0,112.0,67.2,BA2136TFBCPJ -> BA2371HFHTFB,BA2136 -> BA2371,F16C0Y165 -> F0C0Y76,BA2371HFHTFB,16.64
P038677,0.6,0.31,0.6,0.0,112.0,67.2,AA0590QEYTOB -> BA2082SENQEY,AA0590 -> BA2082,F0C0Y76 -> F0C0Y76,AA0590QEYTOB,3.44
P039225,0.4,0.29,0.4,0.0,168.0,67.2,BA2057TFBQEY -> BA2593QEYCPJ,BA2057 -> BA2593,F0C0Y76 -> F12C12Y48,BA2057TFBQEY,8.56
P039646,0.6,0.33,0.6,0.0,112.0,67.2,BA2248TFBHFH,BA2248,F0C0Y76,BA2248TFBHFH,7.0
P039701,0.6,1.0,0.6,0.0,112.0,67.2,BA2392TFBHFH,BA2392,F0C0Y76,BA2392TFBHFH,2.84
P041794,0.4,0.95,0.4,0.0,168.0,67.2,BA2475TUTMBY,super_BA2475,F0C0Y76,BA2475TUTMBY,15.4
P042792,0.4,0.33,0.4,0.0,168.0,67.2,BA2451ZWSQEY,BA2451,F0C0Y72,BA2451ZWSQEY,0.0
P044216,0.4,0.29,0.4,0.0,168.0,67.2,BA2044QEYTFB -> BA2609FVHQEY,BA2044 -> super_BA2609,F0C0Y76 -> F0C0Y76,BA2609FVHQEY,1.28
P046045,0.4,0.33,0.4,0.0,168.0,67.2,BA2573TFBQEY -> BA2593QEYCPJ,BA2573 -> BA2593,F16C0Y165 -> F12C12Y48,BA2593QEYCPJ,7.16
P028107,0.2,0.45,0.2,0.0,335.0,67.0,AA0859TFBIOM -> BA2509HFHTFB,AA0859 -> BA2509,F16C0Y165 -> F0C0Y76,AA0859TFBIOM,37.4
P036270,1.0,1.02,1.0,0.0,67.0,67.0,BA2046QEYTFB,BA2046,F0C0Y76,BA2046QEYTFB,0.0
P036336,1.0,1.17,1.0,0.0,67.0,67.0,BA2132QEYTFB,BA2132,F0C0Y76,BA2132QEYTFB,0.0
P040406,1.0,1.04,1.0,0.0,67.0,67.0,BA2057TFBQEY,BA2057,F0C0Y76,BA2057TFBQEY,8.56
P040461,1.0,1.09,1.0,0.0,67.0,67.0,BA2151TFBQEY,BA2151,F0C0Y76,BA2151TFBQEY,11.96
P045752,1.0,1.14,1.0,0.0,67.0,67.0,BA2624QEYTFB,BA2624,F16C0Y165,BA2624QEYTFB,2.52
P004203,0.4,0.39,0.4,0.0,167.0,66.8,BA2506TFBHFH -> AA0529CVSTFB,BA2506 -> AA0529,F0C0Y76 -> F0C0Y76,AA0529CVSTFB,22.4
P018162,0.4,0.43,0.4,0.0,167.0,66.8,AA0456TFBMBY -> AA0252MBYTKE,AA0456 -> AA0252,F16C0Y165 -> F16C0Y165,AA0456TFBMBY,17.8
P023226,0.2,0.3,0.2,0.0,334.0,66.8,BA2129TFBQEY -> AA0686QEYPSE -> BA2483CMJTFB,BA2129 -> AA0686 -> BA2483,F16C0Y165 -> F16C0Y165 -> F0C0Y76,AA0686QEYPSE,26.44
P024793,0.4,0.22,0.4,0.0,167.0,66.8,BA2044QEYTFB -> BA2514CPJQEY,BA2044 -> BA2514,F0C0Y76 -> F12C12Y48,BA2514CPJQEY,0.92
P038606,0.4,0.26,0.4,0.0,167.0,66.8,BA2294SENTFB,BA2294,F0C0Y76,BA2294SENTFB,11.72
P020943,0.6,0.54,0.2,0.4,333.0,66.6,AA0097TFBBOD -> AA0517TOBTFB,AA0097 -> AA0517,F16C0Y165 -> F0C0Y76,AA0097TFBBOD,32.6
P028630,1.0,1.54,0.6,0.4,111.0,66.6,AA3478QEYMHC -> BA2359HFHQEY,AA3478 -> BA2359,F0C0Y76 -> F0C0Y76,BA2359HFHQEY,9.44
P029658,0.6,0.56,0.6,0.0,111.0,66.6,BA2249HFHTFB,BA2249,F0C0Y72,BA2249HFHTFB,0.0
P030738,0.2,0.45,0.2,0.0,333.0,66.6,AA0097TFBBOD -> BA2321HUGTFB,AA0097 -> super_BA2321,F16C0Y165 -> F12C12Y48,AA0097TFBBOD,32.6
P030749,0.2,0.48,0.2,0.0,333.0,66.6,AA0109TFBBOD -> BA2326HUGTFB,AA0109,F0C0Y76,AA0109TFBBOD,43.96
P030909,0.2,0.48,0.2,0.0,333.0,66.6,AA0109TFBBOD -> BA2326IMOTFB,AA0109 -> super_BA2326,F0C0Y76 -> F12C12Y48,AA0109TFBBOD,43.96
P033966,0.6,0.86,0.6,0.0,111.0,66.6,BA2492TFBCMJ -> BA2046QEYTFB,BA2492 -> BA2046,F0C0Y76 -> F0C0Y76,BA2492TFBCMJ,5.12
P011067,0.4,0.9,0.4,0.0,166.0,66.4,BA2114TFBZZD -> AA0467MBYTFB,BA2114 -> AA0467,F12C12Y48 -> F16C0Y165,BA2114TFBZZD,15.48
P017502,0.2,0.09,0.2,0.0,332.0,66.4,AA0153BODPNF -> AA0089TFBBOD,AA0089,F16C0Y165,AA0089TFBBOD,31.2
P035263,3.6,3.06,0.8,2.8,83.0,66.4,AA0450TFBMBY -> BA2130QEYTFB,AA0450 -> BA2130,F0C0Y76 -> F0C0Y76,AA0450TFBMBY,17.56
P035285,0.8,0.95,0.8,0.0,83.0,66.4,AA0462TFBMBY -> BA2478QEYTFB,AA0462 -> super_BA2478,F0C0Y76 -> F0C0Y76,AA0462TFBMBY,1.8
P036326,0.8,0.48,0.8,0.0,83.0,66.4,BA2130QEYTFB,BA2130,F0C0Y76,BA2130QEYTFB,0.0
P037916,0.4,0.32,0.4,0.0,166.0,66.4,BA2635TFBQEY -> BA2215QVXTFB,super_BA2635 -> super_BA2215,F0C0Y76 -> F16C0Y165,BA2635TFBQEY,5.04
P037949,0.4,0.32,0.4,0.0,166.0,66.4,BA2181TFBQEY -> BA2219QVXTFB,BA2181 -> BA2219,F0C0Y76 -> F0C0Y72,BA2219QVXTFB,5.16
P040670,0.8,1.07,0.8,0.0,83.0,66.4,BA2179TFBSEN,BA2179,F0C0Y76,BA2179TFBSEN,2.88
P045372,0.8,0.56,0.8,0.0,83.0,66.4,AA0474TFBMBY -> BA2642QEYTFB,AA0474 -> BA2642,F16C0Y165 -> F0C0Y72,BA2642QEYTFB,5.16
P045526,1.8,1.97,0.8,1.0,83.0,66.4,AA0530TFBPOU -> BA2544QEYTFB,AA0530 -> BA2544,F16C0Y165 -> F16C0Y165,AA0530TFBPOU,10.8
P045901,0.4,0.18,0.4,0.0,166.0,66.4,AA0512TFBTOB -> BA2624QEYTFB,AA0512 -> BA2624,F16C0Y165 -> F16C0Y165,AA0512TFBTOB,17.8
P013556,0.2,0.78,0.2,0.0,331.0,66.2,AA0093TFBBOD -> AA0645QIYTFB,AA0093 -> AA0645,F16C0Y165 -> F16C0Y165,AA0093TFBBOD,25.36
P017831,0.2,0.66,0.2,0.0,331.0,66.2,AA0232TFBTBO,super_AA0232,F16C0Y165,AA0232TFBTBO,0.0
P022995,0.2,0.24,0.2,0.0,331.0,66.2,AA0730TFBJBI -> BA2485CMJTFB,super_AA0730 -> BA2485,F16C0Y165 -> F16C0Y165,AA0730TFBJBI,23.4
P036497,0.2,0.32,0.2,0.0,331.0,66.2,BA2068QEYTFB -> AA0067TFBTJU,BA2068,F0C0Y76,BA2068QEYTFB,9.32
P037889,0.4,0.67,0.4,0.0,165.33,66.13,BA2045TFBQEY -> BA2213QVXTFB,BA2045 -> BA2213,F12C12Y48 -> F12C12Y48,BA2045TFBQEY,5.6
P005565,0.2,0.79,0.2,0.0,330.0,66.0,AA0075TFBKOV -> AA0011FXSTFB,AA0075 -> AA0011,F16C0Y165 -> F16C0Y165,AA0011FXSTFB,17.04
P006637,0.2,0.51,0.2,0.0,330.0,66.0,AA0119TFBBOD -> AA0691HFHTFB,AA0119 -> AA0691,F16C0Y165 -> F0C0Y76,AA0119TFBBOD,31.32
P010233,0.6,0.93,0.6,0.0,110.0,66.0,BA2093QEYNGS -> AA0569MBYQEY,BA2093 -> AA0569,F16C0Y165 -> F16C0Y165,AA0569MBYQEY,20.64
P012410,0.2,0.28,0.2,0.0,330.0,66.0,AA0121TFBBOD -> AA0029PSETFB,AA0121 -> AA0029,F0C0Y76 -> F16C0Y165,AA0121TFBBOD,32.32
P019674,0.6,0.66,0.6,0.0,110.0,66.0,BA2192TFBHFH -> AA0327TKDTFB,BA2192 -> AA0327,F0C0Y76 -> F16C0Y165,AA0327TKDTFB,3.44
P027328,0.2,0.67,0.2,0.0,330.0,66.0,AA0119TFBBOD -> BA2495HFHTFB,AA0119 -> BA2495,F16C0Y165 -> F0C0Y72,AA0119TFBBOD,31.32
P029263,0.4,0.44,0.4,0.0,165.0,66.0,AA0630TFBQIY -> AA0699HFHTFB,AA0630 -> AA0699,F16C0Y165 -> F0C0Y76,AA0699HFHTFB,16.44
P029271,0.2,0.42,0.2,0.0,330.0,66.0,AA0636TFBQIY -> BA2327HFHTFB,AA0636 -> BA2327,F16C0Y165 -> F0C0Y76,BA2327HFHTFB,15.12
P029285,0.6,0.74,0.4,0.2,165.0,66.0,AA0638TFBQIY -> BA2331HFHTFB,AA0638 -> BA2331,F16C0Y165 -> F0C0Y76,BA2331HFHTFB,13.28
P029307,0.4,0.33,0.4,0.0,165.0,66.0,AA0630TFBQIY -> BA2369HFHTFB,AA0630 -> BA2369,F16C0Y165 -> F0C0Y76,BA2369HFHTFB,14.96
P029514,0.6,0.96,0.4,0.2,165.0,66.0,AA0578QEYTBO -> BA2353HFHQEY,AA0578 -> BA2353,F16C0Y165 -> F0C0Y76,BA2353HFHQEY,11.84
P031411,0.6,0.54,0.6,0.0,110.0,66.0,BA2042QEYTFB -> BA2380TFBZZK -> BA2478MBTQEY,BA2042 -> BA2380,F0C0Y76 -> F16C0Y165,BA2042QEYTFB,0.0
P031986,1.0,0.66,1.0,0.0,66.0,66.0,BA2390TFBCPJ -> BA2215MXTTFB,BA2390,F16C0Y165,BA2390TFBCPJ,0.0
P035831,0.4,0.55,0.4,0.0,165.0,66.0,AA0636TFBQIY -> BA2172QEYTFB,AA0636 -> BA2172,F16C0Y165 -> F16C0Y165,BA2172QEYTFB,10.76
P035848,0.4,0.56,0.4,0.0,165.0,66.0,BA2026QEYTFB -> BA2110TFBQTD,BA2026 -> BA2110,F0C0Y76 -> F0C0Y76,BA2110TFBQTD,1.08
P037778,0.2,0.81,0.2,0.0,330.0,66.0,AA0111TFBBOD -> BA2213QVXTFB,AA0111 -> BA2213,F0C0Y76 -> F12C12Y48,AA0111TFBBOD,28.64
P039608,1.2,0.91,1.2,0.0,55.0,66.0,AA0698TFBHFH,AA0698,F16C0Y165,AA0698TFBHFH,0.0
P041366,0.6,0.32,0.6,0.0,110.0,66.0,BA2356QEYHFH -> BA2370TKDQEY,BA2356 -> BA2370,F0C0Y76 -> F0C0Y76,BA2356QEYHFH,0.0
P026423,4.4,4.3,1.4,3.0,47.0,65.8,BA2338FVHQEY,BA2338,F0C0Y76,BA2338FVHQEY,10.24
P043525,0.2,0.95,0.2,0.0,329.0,65.8,AA0103TFBBOD -> BA2389ZZKTFB,AA0103 -> BA2389,F16C0Y165 -> F16C0Y165,AA0103TFBBOD,4.84
P019392,0.2,0.19,0.2,0.0,328.0,65.6,AA0101TFBBOD -> AA0325TKDTFB,AA0101 -> AA0325,F16C0Y165 -> F16C0Y165,AA0101TFBBOD,23.56
P019414,0.2,0.34,0.2,0.0,328.0,65.6,AA0121TFBBOD -> AA0329TKDTFB,AA0121 -> AA0329,F0C0Y76 -> F16C0Y165,AA0121TFBBOD,32.32
P020337,0.4,0.54,0.4,0.0,164.0,65.6,BA2492TFBCMJ -> AA0363TNGTFB,BA2492 -> AA0363,F0C0Y76 -> F16C0Y165,BA2492TFBCMJ,5.12
P023951,0.2,0.32,0.2,0.0,328.0,65.6,AA0087TFBBOD -> BA2269CPJTFB,AA0087 -> BA2269,F16C0Y165 -> F16C0Y165,AA0087TFBBOD,44.2
P029789,0.4,0.52,0.4,0.0,164.0,65.6,AA0316TFBTGP -> BA2235HFHTFB,AA0316 -> BA2235,F16C0Y165 -> F0C0Y76,BA2235HFHTFB,14.76
P029888,1.2,0.64,0.4,0.8,164.0,65.6,AA0318TFBTGP -> BA2445HFHTFB,AA0318 -> BA2445,F16C0Y165 -> F0C0Y76,BA2445HFHTFB,16.76
P033646,0.8,0.41,0.4,0.4,164.0,65.6,AA0093TFBBOD -> BA2018QEYTFB,AA0093 -> BA2018,F16C0Y165 -> F16C0Y165,AA0093TFBBOD,25.36
P033833,0.4,0.41,0.4,0.0,164.0,65.6,AA0097TFBBOD -> BA2246QEYTFB,AA0097 -> BA2246,F16C0Y165 -> F16C0Y165,AA0097TFBBOD,32.6
P040563,0.8,0.67,0.8,0.0,82.0,65.6,BA2104TFBQTD,BA2104,F12C12Y48,BA2104TFBQTD,0.2
P042300,0.2,0.01,0.2,0.0,328.0,65.6,AA0672TFBEFO -> BA2265ZWSTFB,AA0672 -> BA2265,F16C0Y165 -> F16C0Y165,AA0672TFBEFO,23.8
P043354,0.2,0.02,0.2,0.0,328.0,65.6,AA0087TFBBOD -> BA2115ZZDTFB,AA0087 -> BA2115,F16C0Y165 -> F12C12Y48,AA0087TFBBOD,44.2
P024602,0.6,0.41,0.6,0.0,109.0,65.4,BA2422CPJQEY,BA2422,F0C0Y76,BA2422CPJQEY,13.44
P025799,0.2,0.01,0.2,0.0,327.0,65.4,AA0087TFBBOD -> BA2280FVHTFB,AA0087 -> BA2280,F16C0Y165 -> F0C0Y76,AA0087TFBBOD,44.2
P032696,0.6,0.26,0.6,0.0,109.0,65.4,BA2132QEYTFB -> BA2098NGSQEY,BA2132 -> BA2098,F0C0Y76 -> F0C0Y76,BA2098NGSQEY,0.96
P001709,0.2,0.33,0.2,0.0,326.0,65.2,AA0080BODTFB -> BA2061TFBQEY -> BA2093QEYNGS,AA0080 -> BA2061 -> BA2093,F0C0Y76 -> F0C0Y76 -> F16C0Y165,BA2061TFBQEY,3.2
P005204,0.6,0.65,0.2,0.4,326.0,65.2,AA0125TFBGBJ -> AA0663EGXTFB,AA0125 -> AA0663,F0C0Y76 -> F0C0Y76,AA0125TFBGBJ,39.84
P014688,0.4,0.19,0.4,0.0,163.0,65.2,AA0317QTQTFB,,,AA0317QTQTFB,0.0
P016849,0.6,1.08,0.4,0.2,163.0,65.2,AA0189BODGBJ -> AA0097TFBBOD,AA0189 -> AA0097,F0C0Y76 -> F16C0Y165,AA0097TFBBOD,32.6
P020593,0.8,0.79,0.4,0.4,163.0,65.2,BA2106TFBQTD -> AA0373TNGTFB,BA2106 -> AA0373,F0C0Y76 -> F16C0Y165,AA0373TNGTFB,17.68
P022653,0.2,0.53,0.2,0.0,326.0,65.2,AA0093TFBBOD -> BA2487CMJTFB,AA0093 -> BA2487,F16C0Y165 -> F16C0Y165,AA0093TFBBOD,25.36
P026167,0.4,0.38,0.4,0.0,163.0,65.2,AA0620QEYMBT -> BA2040FVHQEY,AA0620 -> BA2040,F16C0Y165 -> F0C0Y76,AA0620QEYMBT,0.0
P026467,0.4,0.88,0.4,0.0,163.0,65.2,AA0488TFBTBO -> BA2280FVHTFB,AA0488 -> BA2280,F16C0Y165 -> F0C0Y76,BA2280FVHTFB,5.96
P026489,0.4,0.94,0.4,0.0,163.0,65.2,AA0576QEYTBO -> BA2338FVHQEY,AA0576 -> BA2338,F0C0Y76 -> F0C0Y76,AA0576QEYTBO,18.8
P029978,0.8,0.55,0.4,0.4,163.0,65.2,AA0320TFBTKD -> BA2371HFHTFB,AA0320 -> BA2371,F16C0Y165 -> F0C0Y76,BA2371HFHTFB,16.64
P030721,0.2,0.03,0.2,0.0,326.0,65.2,AA0087TFBBOD -> BA2321HUGTFB,AA0087 -> super_BA2321,F16C0Y165 -> F12C12Y48,AA0087TFBBOD,44.2
P012476,0.2,0.31,0.2,0.0,325.0,65.0,BA2492TFBCMJ -> AA0023PSETFB,BA2492 -> AA0023,F0C0Y76 -> F16C0Y165,AA0023PSETFB,33.6
P013850,0.2,0.42,0.2,0.0,325.0,65.0,AA0189BODGBJ -> AA0089TFBBOD -> AA0631QIYTFB,AA0189 -> AA0089 -> AA0631,F0C0Y76 -> F16C0Y165 -> F0C0Y76,AA0089TFBBOD,31.2
P017515,0.2,0.09,0.2,0.0,325.0,65.0,AA0153BODPNF -> AA0097TFBBOD,AA0097,F16C0Y165,AA0097TFBBOD,32.6
P039520,1.0,1.23,1.0,0.0,65.0,65.0,BA2299TFBFVH,BA2299,F16C0Y165,BA2299TFBFVH,0.0
P004595,0.2,0.06,0.2,0.0,324.0,64.8,AA0001EDBTFB -> AA0067TFBKOV,AA0001,F16C0Y165,AA0001EDBTFB,42.6
P005114,0.8,0.92,0.2,0.6,324.0,64.8,AA0095TFBBOD -> AA0661EGXTFB,AA0095 -> AA0661,F0C0Y76 -> F16C0Y165,AA0095TFBBOD,46.24
P018994,2.0,1.15,0.8,1.2,81.0,64.8,BA2627TFBQEY -> AA0313TGPTFB,BA2627 -> AA0313,F12C12Y48 -> F16C0Y165,AA0313TGPTFB,13.28
P020153,0.6,1.2,0.4,0.2,162.0,64.8,AA0463MBYTFB -> AA0255TKEMBY,AA0463 -> AA0255,F16C0Y165 -> F16C0Y165,AA0255TKEMBY,17.2
P026783,0.4,0.33,0.4,0.0,162.0,64.8,AA0582QEYTOB -> BA2338FVHQEY,AA0582 -> BA2338,F16C0Y165 -> F0C0Y76,BA2338FVHQEY,10.24
P028733,0.4,0.72,0.4,0.0,162.0,64.8,BA2329QEYNGS -> BA2351HFHQEY,BA2329 -> BA2351,F0C0Y76 -> F0C0Y76,BA2351HFHQEY,12.2
P029794,0.8,0.52,0.8,0.0,81.0,64.8,AA0316TFBTGP -> BA2235HFHTFB,AA0316 -> BA2235,F16C0Y165 -> F0C0Y76,BA2235HFHTFB,14.76
P034132,0.4,0.32,0.4,0.0,162.0,64.8,BA2390TFBCPJ -> BA2246QEYTFB,BA2390 -> BA2246,F16C0Y165 -> F16C0Y165,BA2246QEYTFB,9.96
P037567,0.6,0.66,0.6,0.0,108.0,64.8,BA2109QTDTFB,BA2109,F0C0Y76,BA2109QTDTFB,0.0
P039295,0.8,1.56,0.8,0.0,81.0,64.8,BA2217TFBCPJ,,,BA2217TFBCPJ,0.0
P040169,0.8,1.06,0.8,0.0,81.0,64.8,BA2061TFBQEY -> BA2563QEYPBL,BA2061 -> BA2563,F0C0Y76 -> F0C0Y76,BA2061TFBQEY,3.2
P043088,0.4,0.62,0.4,0.0,162.0,64.8,BA2078MBYTKD -> AA0706ZWSMBY,BA2078 -> AA0706,F0C0Y76 -> F16C0Y165,AA0706ZWSMBY,4.64
P044963,0.6,0.33,0.6,0.0,108.0,64.8,BA2593QEYCPJ,BA2593,F12C12Y48,BA2593QEYCPJ,7.16
P022702,0.2,0.27,0.2,0.0,323.0,64.6,AA0103TFBBOD -> BA2491CMJTFB,AA0103 -> BA2491,F16C0Y165 -> F12C12Y48,AA0103TFBBOD,4.84
P001874,0.2,0.33,0.2,0.0,322.0,64.4,AA0098BODTFB -> BA2340TFBNTP,AA0098 -> BA2340,F0C0Y76 -> F0C0Y76,AA0098BODTFB,0.0
